tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity,control,value
0,track_name,0,1,12,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,10,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,12,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,11,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,10,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,9,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,8,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,7,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,6,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,5,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
0,end_of_track,0,1,7,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,8,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,Db,,,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,12,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,9,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,11,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,1,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,time_signature,0,1,0,,,,,,,4,4,24,8,,,,,,,,,
0,end_of_track,0,1,2,,,,,,,,,,,,,,,,,,,
0,smpte_offset,0,1,0,30,0,0,3,0,0,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,,,,,,,0,0,,,,
0,program_change,0,0,3,,,,,,,,,,,,,,0,0,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,779221,,,,,,,
0,program_change,0,0,2,,,,,,,,,,,,,,0,0,,,,
0,program_change,0,0,1,,,,,,,,,,,,,,0,0,,,,
480,note_on,480,0,4,,,,,,,,,,,,,,,0,32,90,,
960,note_on,480,0,4,,,,,,,,,,,,,,,0,44,90,,
1440,note_on,480,0,4,,,,,,,,,,,,,,,0,32,0,,
1440,note_on,0,0,4,,,,,,,,,,,,,,,0,32,64,,
1920,note_on,480,0,4,,,,,,,,,,,,,,,0,44,0,,
1920,note_on,0,0,4,,,,,,,,,,,,,,,0,44,90,,
2160,note_on,2160,0,3,,,,,,,,,,,,,,,0,56,64,,
2160,note_on,0,0,3,,,,,,,,,,,,,,,0,59,64,,
2160,note_on,0,0,3,,,,,,,,,,,,,,,0,64,64,,
2400,note_on,0,0,3,,,,,,,,,,,,,,,0,59,0,,
2400,note_on,0,0,3,,,,,,,,,,,,,,,0,56,0,,
2400,note_on,0,0,3,,,,,,,,,,,,,,,0,57,64,,
2400,note_on,0,0,3,,,,,,,,,,,,,,,0,61,64,,
2400,note_on,240,0,3,,,,,,,,,,,,,,,0,64,0,,
2640,note_on,0,0,3,,,,,,,,,,,,,,,0,52,64,,
2640,note_on,0,0,3,,,,,,,,,,,,,,,0,56,64,,
2640,note_on,240,0,3,,,,,,,,,,,,,,,0,61,0,,
2640,note_on,0,0,3,,,,,,,,,,,,,,,0,59,64,,
2640,note_on,0,0,3,,,,,,,,,,,,,,,0,57,0,,
2880,note_on,0,0,3,,,,,,,,,,,,,,,0,61,64,,
2880,note_on,0,0,3,,,,,,,,,,,,,,,0,52,0,,
2880,note_on,0,0,3,,,,,,,,,,,,,,,0,57,64,,
2880,note_on,0,0,3,,,,,,,,,,,,,,,0,56,0,,
2880,note_on,240,0,3,,,,,,,,,,,,,,,0,59,0,,
3120,note_on,0,0,3,,,,,,,,,,,,,,,0,64,64,,
3120,note_on,0,0,3,,,,,,,,,,,,,,,0,59,64,,
3120,note_on,0,0,3,,,,,,,,,,,,,,,0,57,0,,
3120,note_on,240,0,3,,,,,,,,,,,,,,,0,61,0,,
3120,note_on,0,0,3,,,,,,,,,,,,,,,0,56,64,,
3360,note_on,0,0,3,,,,,,,,,,,,,,,0,59,0,,
3360,note_on,0,0,3,,,,,,,,,,,,,,,0,57,64,,
3360,note_on,0,0,3,,,,,,,,,,,,,,,0,56,0,,
3360,note_on,240,0,3,,,,,,,,,,,,,,,0,64,0,,
3360,note_on,0,0,3,,,,,,,,,,,,,,,0,61,64,,
3600,note_on,0,0,3,,,,,,,,,,,,,,,0,57,0,,
3600,note_on,0,0,3,,,,,,,,,,,,,,,0,61,64,,
3600,note_on,0,0,3,,,,,,,,,,,,,,,0,69,64,,
3600,note_on,0,0,3,,,,,,,,,,,,,,,0,64,64,,
3600,note_on,240,0,3,,,,,,,,,,,,,,,0,61,0,,
3840,control_change,1920,0,4,,,,,,,,,,,,,,,0,,,64,0
3840,note_on,0,0,3,,,,,,,,,,,,,,,0,61,0,,
3840,note_on,0,0,3,,,,,,,,,,,,,,,0,62,64,,
3840,note_on,0,0,3,,,,,,,,,,,,,,,0,64,0,,
3840,note_on,0,0,3,,,,,,,,,,,,,,,0,66,64,,
3840,note_on,240,0,3,,,,,,,,,,,,,,,0,69,0,,
4320,note_on,0,0,4,,,,,,,,,,,,,,,0,32,0,,
4320,note_on,480,0,4,,,,,,,,,,,,,,,0,44,0,,
4320,note_on,480,0,3,,,,,,,,,,,,,,,0,66,0,,
4320,note_on,0,0,4,,,,,,,,,,,,,,,0,32,90,,
4320,note_on,0,0,3,,,,,,,,,,,,,,,0,62,0,,
4320,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
4800,note_on,480,0,4,,,,,,,,,,,,,,,0,44,90,,
5280,note_on,480,0,4,,,,,,,,,,,,,,,0,32,0,,
5280,note_on,0,0,4,,,,,,,,,,,,,,,0,32,90,,
5760,note_on,480,0,4,,,,,,,,,,,,,,,0,44,0,,
5760,note_on,0,0,4,,,,,,,,,,,,,,,0,44,90,,
6000,note_on,1680,0,3,,,,,,,,,,,,,,,0,61,64,,
6000,note_on,0,0,3,,,,,,,,,,,,,,,0,64,64,,
6000,note_on,0,0,3,,,,,,,,,,,,,,,0,69,64,,
6240,note_on,0,0,3,,,,,,,,,,,,,,,0,62,64,,
6240,note_on,0,0,3,,,,,,,,,,,,,,,0,61,0,,
6240,note_on,0,0,3,,,,,,,,,,,,,,,0,64,0,,
6240,note_on,0,0,3,,,,,,,,,,,,,,,0,66,64,,
6240,note_on,240,0,3,,,,,,,,,,,,,,,0,69,0,,
6480,note_on,0,0,3,,,,,,,,,,,,,,,0,57,64,,
6480,note_on,0,0,3,,,,,,,,,,,,,,,0,61,64,,
6480,note_on,0,0,3,,,,,,,,,,,,,,,0,62,0,,
6480,note_on,0,0,3,,,,,,,,,,,,,,,0,64,64,,
6480,note_on,240,0,3,,,,,,,,,,,,,,,0,66,0,,
6720,note_on,240,0,3,,,,,,,,,,,,,,,0,64,0,,
6720,note_on,0,0,3,,,,,,,,,,,,,,,0,66,64,,
6720,note_on,0,0,3,,,,,,,,,,,,,,,0,62,64,,
6720,note_on,0,0,3,,,,,,,,,,,,,,,0,57,0,,
6720,note_on,0,0,3,,,,,,,,,,,,,,,0,61,0,,
6960,note_on,0,0,3,,,,,,,,,,,,,,,0,61,64,,
6960,note_on,0,0,3,,,,,,,,,,,,,,,0,62,0,,
6960,note_on,0,0,3,,,,,,,,,,,,,,,0,64,64,,
6960,note_on,0,0,3,,,,,,,,,,,,,,,0,69,64,,
6960,note_on,240,0,3,,,,,,,,,,,,,,,0,66,0,,
7200,note_on,0,0,3,,,,,,,,,,,,,,,0,61,0,,
7200,note_on,0,0,3,,,,,,,,,,,,,,,0,62,64,,
7200,note_on,0,0,3,,,,,,,,,,,,,,,0,64,0,,
7200,note_on,0,0,3,,,,,,,,,,,,,,,0,66,64,,
7200,note_on,240,0,3,,,,,,,,,,,,,,,0,69,0,,
7440,note_on,240,0,3,,,,,,,,,,,,,,,0,66,0,,
7440,note_on,0,0,3,,,,,,,,,,,,,,,0,66,64,,
7440,note_on,0,0,3,,,,,,,,,,,,,,,0,69,64,,
7440,note_on,0,0,3,,,,,,,,,,,,,,,0,62,0,,
7440,note_on,0,0,3,,,,,,,,,,,,,,,0,74,64,,
7590,note_on,150,0,3,,,,,,,,,,,,,,,0,63,64,,
7620,note_on,30,0,3,,,,,,,,,,,,,,,0,66,64,,
7650,note_on,30,0,3,,,,,,,,,,,,,,,0,69,64,,
7680,control_change,1920,0,4,,,,,,,,,,,,,,,0,,,64,0
7680,note_on,0,0,3,,,,,,,,,,,,,,,0,69,0,,
7680,note_on,0,0,3,,,,,,,,,,,,,,,0,72,64,,
7680,note_on,30,0,3,,,,,,,,,,,,,,,0,74,0,,
7680,note_on,0,0,3,,,,,,,,,,,,,,,0,66,0,,
8160,note_on,480,0,4,,,,,,,,,,,,,,,0,44,0,,
8160,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
8160,note_on,0,0,4,,,,,,,,,,,,,,,0,32,90,,
8160,note_on,0,0,4,,,,,,,,,,,,,,,0,32,0,,
8550,note_on,870,0,3,,,,,,,,,,,,,,,0,61,64,,
8580,note_on,30,0,3,,,,,,,,,,,,,,,0,66,64,,
8610,note_on,30,0,3,,,,,,,,,,,,,,,0,69,64,,
8640,note_on,30,0,3,,,,,,,,,,,,,,,0,72,0,,
8640,note_on,0,0,4,,,,,,,,,,,,,,,0,44,90,,
8640,note_on,0,0,3,,,,,,,,,,,,,,,0,73,64,,
8640,note_on,0,0,3,,,,,,,,,,,,,,,0,63,0,,
8640,note_on,0,0,3,,,,,,,,,,,,,,,0,66,0,,
8640,note_on,0,0,3,,,,,,,,,,,,,,,0,69,0,,
8640,control_change,480,0,4,,,,,,,,,,,,,,,0,,,64,0
9120,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
9120,note_on,0,0,4,,,,,,,,,,,,,,,0,32,90,,
9120,note_on,480,0,4,,,,,,,,,,,,,,,0,32,0,,
9600,note_on,0,0,3,,,,,,,,,,,,,,,0,66,0,,
9600,note_on,0,0,3,,,,,,,,,,,,,,,0,61,0,,
9600,note_on,0,0,3,,,,,,,,,,,,,,,0,60,64,,
9600,note_on,0,0,3,,,,,,,,,,,,,,,0,75,64,,
9600,note_on,0,0,3,,,,,,,,,,,,,,,0,66,64,,
9600,note_on,480,0,4,,,,,,,,,,,,,,,0,44,0,,
9600,note_on,0,0,3,,,,,,,,,,,,,,,0,69,0,,
9600,note_on,960,0,3,,,,,,,,,,,,,,,0,73,0,,
9600,note_on,0,0,4,,,,,,,,,,,,,,,0,44,90,,
9600,note_on,0,0,3,,,,,,,,,,,,,,,0,69,64,,
9600,control_change,0,0,3,,,,,,,,,,,,,,,0,,,64,0
9600,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,0
9600,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
11040,note_on,0,0,4,,,,,,,,,,,,,,,0,32,90,,
11040,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
11040,note_on,1440,0,4,,,,,,,,,,,,,,,0,32,0,,
11220,note_on,180,0,4,,,,,,,,,,,,,,,0,44,64,,
11280,note_on,60,0,4,,,,,,,,,,,,,,,0,44,0,,
11280,note_on,0,0,4,,,,,,,,,,,,,,,0,52,64,,
11340,note_on,0,0,4,,,,,,,,,,,,,,,0,59,64,,
11340,note_on,60,0,4,,,,,,,,,,,,,,,0,52,0,,
11400,note_on,60,0,4,,,,,,,,,,,,,,,0,59,0,,
11400,note_on,1800,0,3,,,,,,,,,,,,,,,0,64,64,,
11460,note_on,60,0,3,,,,,,,,,,,,,,,0,64,0,,
11460,note_on,0,0,3,,,,,,,,,,,,,,,0,71,64,,
11520,note_on,0,0,3,,,,,,,,,,,,,,,0,76,64,,
11520,note_on,0,0,4,,,,,,,,,,,,,,,0,59,64,,
11520,note_on,0,0,3,,,,,,,,,,,,,,,0,71,64,,
11520,note_on,0,0,3,,,,,,,,,,,,,,,0,69,0,,
11520,note_on,0,0,3,,,,,,,,,,,,,,,0,66,0,,
11520,note_on,0,0,3,,,,,,,,,,,,,,,0,64,64,,
11520,note_on,0,0,3,,,,,,,,,,,,,,,0,60,0,,
11520,note_on,60,0,3,,,,,,,,,,,,,,,0,71,0,,
11520,note_on,120,0,4,,,,,,,,,,,,,,,0,44,0,,
11520,note_on,0,0,4,,,,,,,,,,,,,,,0,32,0,,
11520,note_on,0,0,4,,,,,,,,,,,,,,,0,44,64,,
11520,note_on,0,0,4,,,,,,,,,,,,,,,0,52,64,,
11520,note_on,0,0,3,,,,,,,,,,,,,,,0,75,0,,
12960,note_on,1440,0,4,,,,,,,,,,,,,,,0,44,0,,
12960,note_on,0,0,4,,,,,,,,,,,,,,,0,32,64,,
13020,note_on,60,0,4,,,,,,,,,,,,,,,0,44,64,,
13080,note_on,0,0,4,,,,,,,,,,,,,,,0,52,64,,
13080,note_on,60,0,4,,,,,,,,,,,,,,,0,44,0,,
13140,note_on,0,0,4,,,,,,,,,,,,,,,0,57,64,,
13140,note_on,60,0,4,,,,,,,,,,,,,,,0,52,0,,
13200,note_on,60,0,4,,,,,,,,,,,,,,,0,57,0,,
13200,note_on,0,0,4,,,,,,,,,,,,,,,0,61,64,,
13260,note_on,1740,0,3,,,,,,,,,,,,,,,0,64,64,,
13260,note_on,60,0,4,,,,,,,,,,,,,,,0,61,0,,
13320,note_on,60,0,3,,,,,,,,,,,,,,,0,64,0,,
13320,note_on,0,0,3,,,,,,,,,,,,,,,0,69,64,,
13380,note_on,0,0,3,,,,,,,,,,,,,,,0,73,64,,
13380,note_on,60,0,3,,,,,,,,,,,,,,,0,69,0,,
13440,note_on,60,0,3,,,,,,,,,,,,,,,0,64,0,,
13440,note_on,180,0,4,,,,,,,,,,,,,,,0,59,0,,
13440,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,0
13440,note_on,0,0,3,,,,,,,,,,,,,,,0,81,64,,
13440,note_on,0,0,3,,,,,,,,,,,,,,,0,76,0,,
13440,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,0
13440,control_change,0,0,3,,,,,,,,,,,,,,,0,,,64,0
13440,note_on,0,0,3,,,,,,,,,,,,,,,0,69,64,,
13440,note_on,0,0,3,,,,,,,,,,,,,,,0,71,0,,
13440,note_on,0,0,4,,,,,,,,,,,,,,,0,32,0,,
13440,control_change,0,0,3,,,,,,,,,,,,,,,0,,,64,0
13440,note_on,0,0,4,,,,,,,,,,,,,,,0,61,64,,
13440,note_on,0,0,4,,,,,,,,,,,,,,,0,57,64,,
13440,note_on,0,0,4,,,,,,,,,,,,,,,0,52,64,,
13440,note_on,0,0,3,,,,,,,,,,,,,,,0,64,64,,
13440,note_on,0,0,4,,,,,,,,,,,,,,,0,52,0,,
13440,note_on,0,0,4,,,,,,,,,,,,,,,0,44,64,,
13680,set_tempo,13680,1,0,,,,,,,,,,,,845070,,,,,,,
13920,set_tempo,240,1,0,,,,,,,,,,,,923077,,,,,,,
14160,set_tempo,240,1,0,,,,,,,,,,,,1016949,,,,,,,
14310,note_on,870,0,4,,,,,,,,,,,,,,,0,44,64,,
14340,note_on,30,0,4,,,,,,,,,,,,,,,0,54,64,,
14370,note_on,30,0,4,,,,,,,,,,,,,,,0,57,64,,
14400,note_on,0,0,3,,,,,,,,,,,,,,,0,64,0,,
14400,note_on,0,0,3,,,,,,,,,,,,,,,0,69,64,,
14400,note_on,0,0,3,,,,,,,,,,,,,,,0,73,0,,
14400,note_on,30,0,4,,,,,,,,,,,,,,,0,61,0,,
14400,note_on,0,0,3,,,,,,,,,,,,,,,0,74,64,,
14400,note_on,0,0,3,,,,,,,,,,,,,,,0,78,64,,
14400,note_on,0,0,3,,,,,,,,,,,,,,,0,69,0,,
14400,note_on,0,0,3,,,,,,,,,,,,,,,0,82,64,,
14400,note_on,960,0,3,,,,,,,,,,,,,,,0,81,0,,
14400,set_tempo,240,1,0,,,,,,,,,,,,1176471,,,,,,,
14400,note_on,0,0,4,,,,,,,,,,,,,,,0,44,0,,
14400,note_on,0,0,4,,,,,,,,,,,,,,,0,52,0,,
14400,note_on,0,0,4,,,,,,,,,,,,,,,0,57,0,,
14400,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
14400,note_on,0,0,4,,,,,,,,,,,,,,,0,62,64,,
14640,set_tempo,240,1,0,,,,,,,,,,,,1333333,,,,,,,
14790,note_on,390,0,4,,,,,,,,,,,,,,,0,44,64,,
14820,note_on,30,0,4,,,,,,,,,,,,,,,0,54,64,,
14850,note_on,30,0,4,,,,,,,,,,,,,,,0,60,64,,
14880,note_on,0,0,3,,,,,,,,,,,,,,,0,78,64,,
14880,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
14880,set_tempo,240,1,0,,,,,,,,,,,,1538462,,,,,,,
14880,note_on,30,0,4,,,,,,,,,,,,,,,0,62,0,,
14880,note_on,0,0,3,,,,,,,,,,,,,,,0,83,64,,
14880,note_on,0,0,4,,,,,,,,,,,,,,,0,54,0,,
14880,note_on,0,0,4,,,,,,,,,,,,,,,0,44,0,,
14880,note_on,0,0,4,,,,,,,,,,,,,,,0,63,64,,
14880,note_on,0,0,3,,,,,,,,,,,,,,,0,78,0,,
14880,note_on,0,0,3,,,,,,,,,,,,,,,0,75,64,,
14880,note_on,0,0,3,,,,,,,,,,,,,,,0,69,64,,
14880,note_on,0,0,3,,,,,,,,,,,,,,,0,69,0,,
14880,note_on,0,0,4,,,,,,,,,,,,,,,0,57,0,,
14880,note_on,0,0,3,,,,,,,,,,,,,,,0,74,0,,
14880,note_on,480,0,3,,,,,,,,,,,,,,,0,82,0,,
15060,note_on,180,0,4,,,,,,,,,,,,,,,0,32,64,,
15120,note_on,0,0,4,,,,,,,,,,,,,,,0,44,64,,
15120,set_tempo,240,1,0,,,,,,,,,,,,1818182,,,,,,,
15120,note_on,60,0,4,,,,,,,,,,,,,,,0,32,0,,
15180,note_on,60,0,4,,,,,,,,,,,,,,,0,44,0,,
15180,note_on,0,0,4,,,,,,,,,,,,,,,0,51,64,,
15240,note_on,0,0,4,,,,,,,,,,,,,,,0,54,64,,
15240,note_on,60,0,4,,,,,,,,,,,,,,,0,51,0,,
15300,note_on,60,0,4,,,,,,,,,,,,,,,0,54,0,,
15300,note_on,0,0,4,,,,,,,,,,,,,,,0,60,64,,
15360,note_on,60,0,4,,,,,,,,,,,,,,,0,44,0,,
15360,set_tempo,240,1,0,,,,,,,,,,,,2400000,,,,,,,
15360,note_on,0,0,4,,,,,,,,,,,,,,,0,63,0,,
15360,note_on,0,0,4,,,,,,,,,,,,,,,0,60,0,,
15360,note_on,0,0,4,,,,,,,,,,,,,,,0,54,64,,
15360,note_on,0,0,4,,,,,,,,,,,,,,,0,54,0,,
15360,note_on,0,0,4,,,,,,,,,,,,,,,0,51,64,,
15360,note_on,0,0,3,,,,,,,,,,,,,,,0,69,0,,
15360,note_on,0,0,3,,,,,,,,,,,,,,,0,75,0,,
15360,note_on,0,0,3,,,,,,,,,,,,,,,0,78,0,,
15360,note_on,480,0,3,,,,,,,,,,,,,,,0,83,0,,
15360,note_on,0,0,4,,,,,,,,,,,,,,,0,68,64,,
15660,note_on,300,0,3,,,,,,,,,,,,,,,0,72,64,,
15720,note_on,0,0,3,,,,,,,,,,,,,,,0,78,64,,
15720,note_on,60,0,3,,,,,,,,,,,,,,,0,72,0,,
15780,note_on,60,0,3,,,,,,,,,,,,,,,0,78,0,,
15780,note_on,0,0,3,,,,,,,,,,,,,,,0,84,64,,
15840,note_on,60,0,3,,,,,,,,,,,,,,,0,84,0,,
15840,note_on,0,0,3,,,,,,,,,,,,,,,0,92,64,,
16320,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,0
16320,note_on,0,0,4,,,,,,,,,,,,,,,0,60,0,,
16320,note_on,960,0,4,,,,,,,,,,,,,,,0,68,0,,
16320,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
16320,note_on,0,0,4,,,,,,,,,,,,,,,0,54,0,,
16800,note_on,960,0,3,,,,,,,,,,,,,,,0,92,0,,
17040,note_on,720,0,4,,,,,,,,,,,,,,,0,56,64,,
17200,note_on,160,0,4,,,,,,,,,,,,,,,0,49,64,,
17240,note_on,40,0,4,,,,,,,,,,,,,,,0,56,64,,
17280,control_change,0,0,4,,,,,,,,,,,,,,,0,,,64,120
17280,note_on,0,0,4,,,,,,,,,,,,,,,0,65,64,,
17280,set_tempo,1920,1,0,,,,,,,,,,,,779221,,,,,,,
17280,note_on,40,0,4,,,,,,,,,,,,,,,0,56,0,,
17520,note_on,240,0,4,,,,,,,,,,,,,,,0,65,0,,
17520,note_on,0,0,4,,,,,,,,,,,,,,,0,49,0,,
17520,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
17520,note_on,0,0,4,,,,,,,,,,,,,,,0,53,64,,
17520,note_on,0,0,4,,,,,,,,,,,,,,,0,61,64,,
17760,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
17760,note_on,0,0,4,,,,,,,,,,,,,,,0,53,64,,
17760,note_on,0,0,4,,,,,,,,,,,,,,,0,56,64,,
17760,note_on,240,0,4,,,,,,,,,,,,,,,0,61,0,,
17760,note_on,960,0,3,,,,,,,,,,,,,,,0,37,64,,
17760,note_on,0,0,3,,,,,,,,,,,,,,,0,44,64,,
18000,note_on,240,0,4,,,,,,,,,,,,,,,0,56,0,,
18000,note_on,0,0,4,,,,,,,,,,,,,,,0,49,64,,
18000,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
18000,note_on,0,0,4,,,,,,,,,,,,,,,0,53,64,,
18240,note_on,0,0,4,,,,,,,,,,,,,,,0,51,64,,
18240,note_on,0,0,4,,,,,,,,,,,,,,,0,49,0,,
18240,note_on,240,0,4,,,,,,,,,,,,,,,0,53,0,,
18240,note_on,0,0,4,,,,,,,,,,,,,,,0,48,64,,
18480,note_on,0,0,4,,,,,,,,,,,,,,,0,47,64,,
18480,note_on,0,0,4,,,,,,,,,,,,,,,0,48,0,,
18480,note_on,0,0,4,,,,,,,,,,,,,,,0,53,64,,
18480,note_on,240,0,4,,,,,,,,,,,,,,,0,51,0,,
18720,note_on,240,0,4,,,,,,,,,,,,,,,0,53,0,,
18720,note_on,0,0,3,,,,,,,,,,,,,,,0,37,0,,
18720,note_on,0,0,3,,,,,,,,,,,,,,,0,37,64,,
18720,note_on,0,0,3,,,,,,,,,,,,,,,0,44,64,,
18720,note_on,960,0,3,,,,,,,,,,,,,,,0,44,0,,
18720,note_on,0,0,4,,,,,,,,,,,,,,,0,54,64,,
18720,note_on,0,0,4,,,,,,,,,,,,,,,0,47,0,,
18720,note_on,0,0,4,,,,,,,,,,,,,,,0,46,64,,
18960,note_on,0,0,4,,,,,,,,,,,,,,,0,52,64,,
18960,note_on,0,0,4,,,,,,,,,,,,,,,0,46,0,,
18960,note_on,0,0,4,,,,,,,,,,,,,,,0,45,64,,
18960,note_on,240,0,4,,,,,,,,,,,,,,,0,54,0,,
18960,note_on,0,0,4,,,,,,,,,,,,,,,0,55,64,,
19140,note_on,420,0,3,,,,,,,,,,,,,,,0,37,64,,
19200,note_on,0,0,4,,,,,,,,,,,,,,,0,52,0,,
19200,note_on,0,0,3,,,,,,,,,,,,,,,0,44,64,,
19200,note_on,0,0,3,,,,,,,,,,,,,,,0,37,0,,
19200,note_on,0,0,4,,,,,,,,,,,,,,,0,44,64,,
19200,note_on,240,0,4,,,,,,,,,,,,,,,0,55,0,,
19200,note_on,60,0,3,,,,,,,,,,,,,,,0,44,0,,
19200,note_on,0,0,4,,,,,,,,,,,,,,,0,56,64,,
19200,note_on,0,0,4,,,,,,,,,,,,,,,0,53,64,,
19200,note_on,0,0,4,,,,,,,,,,,,,,,0,45,0,,
19440,note_on,0,0,4,,,,,,,,,,,,,,,0,58,64,,
19440,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
19440,note_on,0,0,4,,,,,,,,,,,,,,,0,44,0,,
19440,note_on,240,0,4,,,,,,,,,,,,,,,0,56,0,,
19680,note_on,240,0,4,,,,,,,,,,,,,,,0,58,0,,
19680,note_on,480,0,3,,,,,,,,,,,,,,,0,68,64,,
19680,note_on,0,0,4,,,,,,,,,,,,,,,0,60,64,,
19680,note_on,0,0,4,,,,,,,,,,,,,,,0,55,64,,
19680,note_on,0,0,4,,,,,,,,,,,,,,,0,52,64,,
19680,note_on,0,0,3,,,,,,,,,,,,,,,0,80,64,,
19872,note_on,192,0,3,,,,,,,,,,,,,,,0,68,0,,
19920,note_on,0,0,4,,,,,,,,,,,,,,,0,61,64,,
19920,note_on,240,0,4,,,,,,,,,,,,,,,0,60,0,,
19920,note_on,0,0,4,,,,,,,,,,,,,,,0,52,0,,
19920,note_on,0,0,4,,,,,,,,,,,,,,,0,53,64,,
19920,note_on,0,0,4,,,,,,,,,,,,,,,0,55,0,,
19920,note_on,0,0,4,,,,,,,,,,,,,,,0,56,64,,
20063,note_on,191,0,3,,,,,,,,,,,,,,,0,80,0,,
20160,note_on,240,0,4,,,,,,,,,,,,,,,0,61,0,,
20160,note_on,0,0,4,,,,,,,,,,,,,,,0,63,64,,
20160,note_on,0,0,4,,,,,,,,,,,,,,,0,60,64,,
20160,note_on,0,0,4,,,,,,,,,,,,,,,0,56,0,,
20160,note_on,0,0,4,,,,,,,,,,,,,,,0,55,64,,
20160,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
20400,note_on,240,0,4,,,,,,,,,,,,,,,0,63,0,,
20400,note_on,0,0,4,,,,,,,,,,,,,,,0,61,64,,
20400,note_on,0,0,4,,,,,,,,,,,,,,,0,60,0,,
20400,note_on,0,0,4,,,,,,,,,,,,,,,0,55,0,,
20400,note_on,0,0,4,,,,,,,,,,,,,,,0,53,64,,
20400,note_on,0,0,4,,,,,,,,,,,,,,,0,65,64,,
20640,note_on,0,0,3,,,,,,,,,,,,,,,0,80,64,,
20640,note_on,577,0,3,,,,,,,,,,,,,,,0,68,64,,
20640,note_on,0,0,4,,,,,,,,,,,,,,,0,66,64,,
20640,note_on,0,0,4,,,,,,,,,,,,,,,0,61,0,,
20640,note_on,0,0,4,,,,,,,,,,,,,,,0,60,64,,
20640,note_on,0,0,4,,,,,,,,,,,,,,,0,53,0,,
20640,note_on,0,0,4,,,,,,,,,,,,,,,0,51,64,,
20640,note_on,240,0,4,,,,,,,,,,,,,,,0,65,0,,
20736,note_on,96,0,3,,,,,,,,,,,,,,,0,68,0,,
20832,note_on,96,0,3,,,,,,,,,,,,,,,0,80,0,,
20880,note_on,0,0,4,,,,,,,,,,,,,,,0,51,0,,
20880,note_on,0,0,4,,,,,,,,,,,,,,,0,55,64,,
20880,note_on,0,0,4,,,,,,,,,,,,,,,0,60,0,,
