tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity,control,value
0,track_name,0,1,13,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,9,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,10,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,11,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,12,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,13,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,12,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,13,,,,,,,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,Ab,,,,,,,,
0,midi_port,0,1,6,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,11,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,10,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,9,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,8,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,5,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,time_signature,0,1,0,,,,,,,2,4,24,8,,,,,,,,,
0,end_of_track,0,1,8,,,,,,,,,,,,,,,,,,,
0,smpte_offset,0,1,0,30,0,0,3,0,0,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,,,,,,,0,0,,,,
0,program_change,0,0,1,,,,,,,,,,,,,,0,0,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,625000,,,,,,,
240,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
240,note_on,0,0,1,,,,,,,,,,,,,,,0,77,49,,
240,note_on,240,0,1,,,,,,,,,,,,,,,0,68,49,,
320,note_on,0,0,1,,,,,,,,,,,,,,,0,68,0,,
320,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
320,note_on,0,0,1,,,,,,,,,,,,,,,0,73,49,,
320,note_on,0,0,1,,,,,,,,,,,,,,,0,72,0,,
320,note_on,0,0,1,,,,,,,,,,,,,,,0,79,49,,
320,note_on,80,0,1,,,,,,,,,,,,,,,0,77,0,,
399,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
399,note_on,79,0,1,,,,,,,,,,,,,,,0,79,0,,
399,note_on,0,0,1,,,,,,,,,,,,,,,0,77,49,,
399,note_on,0,0,1,,,,,,,,,,,,,,,0,73,0,,
399,note_on,0,0,1,,,,,,,,,,,,,,,0,70,0,,
399,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
480,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
480,note_on,0,0,1,,,,,,,,,,,,,,,0,72,0,,
480,note_on,0,0,1,,,,,,,,,,,,,,,0,75,49,,
480,note_on,0,0,1,,,,,,,,,,,,,,,0,68,0,,
480,note_on,81,0,1,,,,,,,,,,,,,,,0,77,0,,
480,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
560,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
560,note_on,0,0,1,,,,,,,,,,,,,,,0,70,0,,
560,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
560,note_on,80,0,1,,,,,,,,,,,,,,,0,75,0,,
560,note_on,0,0,1,,,,,,,,,,,,,,,0,77,49,,
560,note_on,0,0,1,,,,,,,,,,,,,,,0,67,0,,
639,note_on,79,0,1,,,,,,,,,,,,,,,0,77,0,,
639,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
639,note_on,0,0,1,,,,,,,,,,,,,,,0,72,0,,
639,note_on,0,0,1,,,,,,,,,,,,,,,0,75,49,,
639,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
639,note_on,0,0,1,,,,,,,,,,,,,,,0,68,0,,
720,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
720,note_on,0,0,1,,,,,,,,,,,,,,,0,67,0,,
720,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
720,note_on,0,0,1,,,,,,,,,,,,,,,0,70,0,,
720,note_on,0,0,1,,,,,,,,,,,,,,,0,73,49,,
720,note_on,81,0,1,,,,,,,,,,,,,,,0,75,0,,
800,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
800,note_on,80,0,1,,,,,,,,,,,,,,,0,73,0,,
800,note_on,0,0,1,,,,,,,,,,,,,,,0,75,49,,
800,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
800,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
800,note_on,0,0,1,,,,,,,,,,,,,,,0,68,0,,
879,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
879,note_on,0,0,1,,,,,,,,,,,,,,,0,67,0,,
879,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
879,note_on,0,0,1,,,,,,,,,,,,,,,0,73,49,,
879,note_on,79,0,1,,,,,,,,,,,,,,,0,75,0,,
879,note_on,0,0,1,,,,,,,,,,,,,,,0,70,0,,
960,note_on,0,0,1,,,,,,,,,,,,,,,0,68,0,,
960,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
960,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
960,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
960,note_on,0,0,1,,,,,,,,,,,,,,,0,63,49,,
960,note_on,81,0,1,,,,,,,,,,,,,,,0,73,0,,
1040,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
1040,note_on,80,0,1,,,,,,,,,,,,,,,0,72,0,,
1040,note_on,0,0,1,,,,,,,,,,,,,,,0,67,0,,
1040,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
1040,note_on,0,0,1,,,,,,,,,,,,,,,0,73,49,,
1040,note_on,0,0,1,,,,,,,,,,,,,,,0,63,0,,
1119,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
1119,note_on,0,0,1,,,,,,,,,,,,,,,0,63,49,,
1119,note_on,79,0,1,,,,,,,,,,,,,,,0,73,0,,
1119,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
1119,note_on,0,0,1,,,,,,,,,,,,,,,0,68,0,,
1119,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
1200,note_on,0,0,1,,,,,,,,,,,,,,,0,61,49,,
1200,note_on,0,0,1,,,,,,,,,,,,,,,0,63,0,,
1200,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
1200,note_on,0,0,1,,,,,,,,,,,,,,,0,67,0,,
1200,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
1200,note_on,81,0,1,,,,,,,,,,,,,,,0,72,0,,
1280,note_on,80,0,1,,,,,,,,,,,,,,,0,70,0,,
1280,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
1280,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
1280,note_on,0,0,1,,,,,,,,,,,,,,,0,63,49,,
1280,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
1280,note_on,0,0,1,,,,,,,,,,,,,,,0,61,0,,
1359,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
1359,note_on,0,0,1,,,,,,,,,,,,,,,0,63,0,,
1359,note_on,0,0,1,,,,,,,,,,,,,,,0,61,49,,
1359,note_on,79,0,1,,,,,,,,,,,,,,,0,72,0,,
1359,note_on,0,0,1,,,,,,,,,,,,,,,0,67,0,,
1359,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,61,0,,
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,63,49,,
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
1440,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
1440,note_on,81,0,1,,,,,,,,,,,,,,,0,70,0,,
1520,note_on,0,0,1,,,,,,,,,,,,,,,0,60,0,,
1520,note_on,0,0,1,,,,,,,,,,,,,,,0,61,49,,
1520,note_on,0,0,1,,,,,,,,,,,,,,,0,63,0,,
1520,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
1520,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
1520,note_on,80,0,1,,,,,,,,,,,,,,,0,68,0,,
1599,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
1599,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
1599,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
1599,note_on,0,0,1,,,,,,,,,,,,,,,0,61,0,,
1599,note_on,0,0,1,,,,,,,,,,,,,,,0,63,49,,
1599,note_on,79,0,1,,,,,,,,,,,,,,,0,70,0,,
1680,note_on,0,0,1,,,,,,,,,,,,,,,0,58,49,,
1680,note_on,81,0,1,,,,,,,,,,,,,,,0,68,0,,
1680,note_on,0,0,1,,,,,,,,,,,,,,,0,60,0,,
1680,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
1680,note_on,0,0,1,,,,,,,,,,,,,,,0,63,0,,
1680,note_on,0,0,1,,,,,,,,,,,,,,,0,61,49,,
1760,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
1760,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
1760,note_on,0,0,1,,,,,,,,,,,,,,,0,58,0,,
1760,note_on,80,0,1,,,,,,,,,,,,,,,0,67,0,,
1760,note_on,0,0,1,,,,,,,,,,,,,,,0,61,0,,
1760,note_on,0,0,1,,,,,,,,,,,,,,,0,63,49,,
1839,note_on,79,0,1,,,,,,,,,,,,,,,0,68,0,,
1839,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
1839,note_on,0,0,1,,,,,,,,,,,,,,,0,58,49,,
1839,note_on,0,0,1,,,,,,,,,,,,,,,0,60,0,,
1839,note_on,0,0,1,,,,,,,,,,,,,,,0,61,49,,
1839,note_on,0,0,1,,,,,,,,,,,,,,,0,63,0,,
1920,note_on,0,0,1,,,,,,,,,,,,,,,0,61,0,,
1920,note_on,81,0,1,,,,,,,,,,,,,,,0,67,0,,
1920,note_on,0,0,1,,,,,,,,,,,,,,,0,58,0,,
1920,note_on,0,0,2,,,,,,,,,,,,,,,0,65,49,,
1920,control_change,1920,0,2,,,,,,,,,,,,,,,0,,,64,120
1920,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
2000,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
2000,note_on,80,0,2,,,,,,,,,,,,,,,0,56,0,,
2079,note_on,0,0,2,,,,,,,,,,,,,,,0,53,49,,
2079,note_on,79,0,2,,,,,,,,,,,,,,,0,60,0,,
2160,note_on,0,0,2,,,,,,,,,,,,,,,0,65,0,,
2160,note_on,0,0,1,,,,,,,,,,,,,,,0,59,75,,
2160,note_on,0,0,1,,,,,,,,,,,,,,,0,71,75,,
2160,note_on,240,0,1,,,,,,,,,,,,,,,0,59,75,,
2160,note_on,81,0,2,,,,,,,,,,,,,,,0,53,0,,
2240,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
2240,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
2240,note_on,80,0,1,,,,,,,,,,,,,,,0,59,0,,
2319,note_on,0,0,1,,,,,,,,,,,,,,,0,59,0,,
2319,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
2319,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
2319,note_on,79,0,1,,,,,,,,,,,,,,,0,68,0,,
2319,note_on,0,0,1,,,,,,,,,,,,,,,0,71,0,,
2319,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
2319,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
2319,control_change,0,0,1,,,,,,,,,,,,,,,0,,,64,0
2335,note_on,16,0,1,,,,,,,,,,,,,,,0,60,0,,
2351,note_on,16,0,1,,,,,,,,,,,,,,,0,72,0,,
2400,control_change,240,0,2,,,,,,,,,,,,,,,0,,,64,120
2400,note_on,49,0,1,,,,,,,,,,,,,,,0,60,0,,
2400,note_on,0,0,2,,,,,,,,,,,,,,,0,55,49,,
2400,note_on,0,0,2,,,,,,,,,,,,,,,0,64,49,,
2480,note_on,80,0,2,,,,,,,,,,,,,,,0,55,0,,
2480,note_on,0,0,2,,,,,,,,,,,,,,,0,58,49,,
2559,note_on,159,0,1,,,,,,,,,,,,,,,0,61,75,,
2559,note_on,0,0,1,,,,,,,,,,,,,,,0,73,75,,
2559,note_on,79,0,2,,,,,,,,,,,,,,,0,58,0,,
2559,note_on,0,0,2,,,,,,,,,,,,,,,0,53,49,,
2640,note_on,0,0,2,,,,,,,,,,,,,,,0,64,0,,
2640,note_on,81,0,1,,,,,,,,,,,,,,,0,61,49,,
2640,note_on,81,0,2,,,,,,,,,,,,,,,0,53,0,,
2666,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
2666,note_on,0,0,1,,,,,,,,,,,,,,,0,61,0,,
2666,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
2666,note_on,26,0,1,,,,,,,,,,,,,,,0,73,0,,
2681,note_on,15,0,1,,,,,,,,,,,,,,,0,60,0,,
2688,note_on,7,0,1,,,,,,,,,,,,,,,0,72,0,,
2720,note_on,0,0,1,,,,,,,,,,,,,,,0,64,49,,
2720,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
2720,note_on,32,0,1,,,,,,,,,,,,,,,0,61,0,,
2799,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
2799,note_on,0,0,1,,,,,,,,,,,,,,,0,64,0,,
2799,note_on,79,0,1,,,,,,,,,,,,,,,0,67,0,,
2799,control_change,0,0,1,,,,,,,,,,,,,,,0,,,64,0
2880,note_on,240,0,2,,,,,,,,,,,,,,,0,65,49,,
2880,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
2880,note_on,81,0,1,,,,,,,,,,,,,,,0,60,0,,
2960,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
2960,note_on,80,0,2,,,,,,,,,,,,,,,0,56,0,,
3039,note_on,79,0,2,,,,,,,,,,,,,,,0,60,0,,
3039,note_on,0,0,2,,,,,,,,,,,,,,,0,53,49,,
3120,note_on,81,0,2,,,,,,,,,,,,,,,0,53,0,,
3120,note_on,0,0,2,,,,,,,,,,,,,,,0,65,0,,
3120,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
3120,note_on,0,0,1,,,,,,,,,,,,,,,0,77,49,,
3120,note_on,240,0,1,,,,,,,,,,,,,,,0,68,49,,
3200,note_on,0,0,1,,,,,,,,,,,,,,,0,72,0,,
3200,note_on,0,0,1,,,,,,,,,,,,,,,0,68,0,,
3200,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
3200,note_on,80,0,1,,,,,,,,,,,,,,,0,77,0,,
3200,note_on,0,0,1,,,,,,,,,,,,,,,0,79,49,,
3200,note_on,0,0,1,,,,,,,,,,,,,,,0,73,49,,
3279,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
3279,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
3279,note_on,0,0,1,,,,,,,,,,,,,,,0,70,0,,
3279,note_on,0,0,1,,,,,,,,,,,,,,,0,73,0,,
3279,note_on,0,0,1,,,,,,,,,,,,,,,0,77,49,,
3279,note_on,79,0,1,,,,,,,,,,,,,,,0,79,0,,
3360,note_on,81,0,1,,,,,,,,,,,,,,,0,77,0,,
3360,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
3360,note_on,0,0,1,,,,,,,,,,,,,,,0,68,0,,
3360,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
3360,note_on,0,0,1,,,,,,,,,,,,,,,0,72,0,,
3360,note_on,0,0,1,,,,,,,,,,,,,,,0,75,49,,
3440,note_on,0,0,1,,,,,,,,,,,,,,,0,67,0,,
3440,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
3440,note_on,0,0,1,,,,,,,,,,,,,,,0,70,0,,
3440,note_on,0,0,1,,,,,,,,,,,,,,,0,77,49,,
3440,note_on,80,0,1,,,,,,,,,,,,,,,0,75,0,,
3440,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
3519,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
3519,note_on,0,0,1,,,,,,,,,,,,,,,0,68,0,,
3519,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
3519,note_on,0,0,1,,,,,,,,,,,,,,,0,72,0,,
3519,note_on,0,0,1,,,,,,,,,,,,,,,0,75,49,,
3519,note_on,79,0,1,,,,,,,,,,,,,,,0,77,0,,
3600,note_on,81,0,1,,,,,,,,,,,,,,,0,75,0,,
3600,note_on,0,0,1,,,,,,,,,,,,,,,0,73,49,,
3600,note_on,0,0,1,,,,,,,,,,,,,,,0,67,0,,
3600,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
3600,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
3600,note_on,0,0,1,,,,,,,,,,,,,,,0,70,0,,
3680,note_on,80,0,1,,,,,,,,,,,,,,,0,73,0,,
3680,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
3680,note_on,0,0,1,,,,,,,,,,,,,,,0,68,0,,
3680,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
3680,note_on,0,0,1,,,,,,,,,,,,,,,0,75,49,,
3680,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
3759,note_on,0,0,1,,,,,,,,,,,,,,,0,67,0,,
3759,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
3759,note_on,0,0,1,,,,,,,,,,,,,,,0,70,0,,
3759,note_on,0,0,1,,,,,,,,,,,,,,,0,73,49,,
3759,note_on,79,0,1,,,,,,,,,,,,,,,0,75,0,,
3759,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
3840,note_on,0,0,1,,,,,,,,,,,,,,,0,63,49,,
3840,note_on,81,0,1,,,,,,,,,,,,,,,0,73,0,,
3840,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
3840,note_on,0,0,1,,,,,,,,,,,,,,,0,68,0,,
3840,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
3840,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
3920,note_on,0,0,1,,,,,,,,,,,,,,,0,67,0,,
3920,note_on,0,0,1,,,,,,,,,,,,,,,0,73,49,,
3920,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
3920,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
3920,note_on,80,0,1,,,,,,,,,,,,,,,0,72,0,,
3920,note_on,0,0,1,,,,,,,,,,,,,,,0,63,0,,
3999,note_on,0,0,1,,,,,,,,,,,,,,,0,63,49,,
3999,note_on,79,0,1,,,,,,,,,,,,,,,0,73,0,,
3999,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
3999,note_on,0,0,1,,,,,,,,,,,,,,,0,68,0,,
3999,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
3999,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
4080,note_on,0,0,1,,,,,,,,,,,,,,,0,67,0,,
4080,note_on,0,0,1,,,,,,,,,,,,,,,0,61,49,,
4080,note_on,81,0,1,,,,,,,,,,,,,,,0,72,0,,
4080,note_on,0,0,1,,,,,,,,,,,,,,,0,63,0,,
4080,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
4080,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
4160,note_on,0,0,1,,,,,,,,,,,,,,,0,61,0,,
4160,note_on,80,0,1,,,,,,,,,,,,,,,0,70,0,,
4160,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
4160,note_on,0,0,1,,,,,,,,,,,,,,,0,63,49,,
4160,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
4160,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
4239,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
4239,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
4239,note_on,0,0,1,,,,,,,,,,,,,,,0,67,0,,
4239,note_on,0,0,1,,,,,,,,,,,,,,,0,63,0,,
4239,note_on,0,0,1,,,,,,,,,,,,,,,0,61,49,,
4239,note_on,79,0,1,,,,,,,,,,,,,,,0,72,0,,
4320,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
4320,note_on,0,0,1,,,,,,,,,,,,,,,0,61,0,,
4320,note_on,81,0,1,,,,,,,,,,,,,,,0,70,0,,
4320,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
4320,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
4320,note_on,0,0,1,,,,,,,,,,,,,,,0,63,49,,
4400,note_on,80,0,1,,,,,,,,,,,,,,,0,68,0,,
4400,note_on,0,0,1,,,,,,,,,,,,,,,0,60,0,,
4400,note_on,0,0,1,,,,,,,,,,,,,,,0,61,49,,
4400,note_on,0,0,1,,,,,,,,,,,,,,,0,63,0,,
4400,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
4400,note_on,0,0,1,,,,,,,,,,,,,,,0,70,49,,
4479,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
4479,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
4479,note_on,0,0,1,,,,,,,,,,,,,,,0,61,0,,
4479,note_on,79,0,1,,,,,,,,,,,,,,,0,70,0,,
4479,note_on,0,0,1,,,,,,,,,,,,,,,0,63,49,,
4479,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
4560,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
4560,note_on,0,0,1,,,,,,,,,,,,,,,0,63,0,,
4560,note_on,0,0,1,,,,,,,,,,,,,,,0,61,49,,
4560,note_on,0,0,1,,,,,,,,,,,,,,,0,60,0,,
4560,note_on,0,0,1,,,,,,,,,,,,,,,0,58,49,,
4560,note_on,81,0,1,,,,,,,,,,,,,,,0,68,0,,
4640,note_on,80,0,1,,,,,,,,,,,,,,,0,67,0,,
4640,note_on,0,0,1,,,,,,,,,,,,,,,0,58,0,,
4640,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
4640,note_on,0,0,1,,,,,,,,,,,,,,,0,61,0,,
4640,note_on,0,0,1,,,,,,,,,,,,,,,0,63,49,,
4640,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
4719,note_on,79,0,1,,,,,,,,,,,,,,,0,68,0,,
4719,note_on,0,0,1,,,,,,,,,,,,,,,0,58,49,,
4719,note_on,0,0,1,,,,,,,,,,,,,,,0,60,0,,
4719,note_on,0,0,1,,,,,,,,,,,,,,,0,61,49,,
4719,note_on,0,0,1,,,,,,,,,,,,,,,0,63,0,,
4719,note_on,0,0,1,,,,,,,,,,,,,,,0,67,49,,
4800,control_change,1680,0,2,,,,,,,,,,,,,,,0,,,64,120
4800,note_on,81,0,1,,,,,,,,,,,,,,,0,67,0,,
4800,note_on,0,0,1,,,,,,,,,,,,,,,0,61,0,,
4800,note_on,0,0,1,,,,,,,,,,,,,,,0,58,0,,
4800,note_on,0,0,2,,,,,,,,,,,,,,,0,56,49,,
4800,note_on,0,0,2,,,,,,,,,,,,,,,0,65,49,,
4880,note_on,0,0,2,,,,,,,,,,,,,,,0,60,49,,
4880,note_on,80,0,2,,,,,,,,,,,,,,,0,56,0,,
4959,note_on,79,0,2,,,,,,,,,,,,,,,0,60,0,,
4959,note_on,0,0,2,,,,,,,,,,,,,,,0,53,49,,
5040,note_on,0,0,2,,,,,,,,,,,,,,,0,65,0,,
5040,note_on,240,0,1,,,,,,,,,,,,,,,0,59,75,,
5040,note_on,0,0,1,,,,,,,,,,,,,,,0,55,49,,
5040,note_on,0,0,1,,,,,,,,,,,,,,,0,71,75,,
5040,note_on,81,0,2,,,,,,,,,,,,,,,0,53,0,,
5120,note_on,80,0,1,,,,,,,,,,,,,,,0,55,0,,
5120,note_on,0,0,1,,,,,,,,,,,,,,,0,68,49,,
5120,note_on,0,0,1,,,,,,,,,,,,,,,0,65,49,,
5199,note_on,0,0,1,,,,,,,,,,,,,,,0,59,0,,
5199,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
5199,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
5199,note_on,79,0,1,,,,,,,,,,,,,,,0,68,0,,
5199,note_on,0,0,1,,,,,,,,,,,,,,,0,65,0,,
5199,note_on,0,0,1,,,,,,,,,,,,,,,0,71,0,,
5199,control_change,0,0,1,,,,,,,,,,,,,,,0,,,64,0
5199,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
5215,note_on,16,0,1,,,,,,,,,,,,,,,0,60,0,,
5231,note_on,16,0,1,,,,,,,,,,,,,,,0,72,0,,
5280,note_on,0,0,2,,,,,,,,,,,,,,,0,55,49,,
5280,note_on,0,0,2,,,,,,,,,,,,,,,0,64,49,,
5280,control_change,240,0,2,,,,,,,,,,,,,,,0,,,64,120
5280,note_on,49,0,1,,,,,,,,,,,,,,,0,60,0,,
5360,note_on,80,0,2,,,,,,,,,,,,,,,0,55,0,,
5360,note_on,0,0,2,,,,,,,,,,,,,,,0,58,49,,
5439,note_on,159,0,1,,,,,,,,,,,,,,,0,61,75,,
5439,note_on,0,0,1,,,,,,,,,,,,,,,0,73,75,,
5439,note_on,79,0,2,,,,,,,,,,,,,,,0,58,0,,
5439,note_on,0,0,2,,,,,,,,,,,,,,,0,53,49,,
5520,note_on,81,0,1,,,,,,,,,,,,,,,0,61,49,,
5520,note_on,81,0,2,,,,,,,,,,,,,,,0,53,0,,
5520,note_on,0,0,2,,,,,,,,,,,,,,,0,64,0,,
5546,note_on,0,0,1,,,,,,,,,,,,,,,0,61,0,,
5546,note_on,0,0,1,,,,,,,,,,,,,,,0,72,49,,
5546,note_on,26,0,1,,,,,,,,,,,,,,,0,73,0,,
5546,note_on,0,0,1,,,,,,,,,,,,,,,0,60,49,,
5546,control_change,0,0,1,,,,,,,,,,,,,,,0,,,64,0
5561,note_on,15,0,1,,,,,,,,,,,,,,,0,60,0,,
5568,note_on,7,0,1,,,,,,,,,,,,,,,0,72,0,,
5600,note_on,0,0,1,,,,,,,,,,,,,,,0,64,49,,
5600,note_on,32,0,1,,,,,,,,,,,,,,,0,61,0,,
