tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,833333,,,,,,,
0,program_change,0,0,2,,,,,,,,0,0,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,64,60
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,0,10,64,,
0,key_signature,0,1,0,,,,,E,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,2,,,,,,,,,0,7,127,,
15,note_on,0,0,1,,,,,,,,,0,,,68,60
15,note_on,15,0,1,,,,,,,,,0,,,64,0
30,note_on,0,0,1,,,,,,,,,0,,,71,60
30,note_on,15,0,1,,,,,,,,,0,,,68,0
45,note_on,15,0,1,,,,,,,,,0,,,71,0
45,note_on,0,0,1,,,,,,,,,0,,,76,60
60,note_on,15,0,1,,,,,,,,,0,,,76,0
60,note_on,0,0,1,,,,,,,,,0,,,76,60
75,note_on,15,0,1,,,,,,,,,0,,,76,0
75,note_on,0,0,1,,,,,,,,,0,,,71,60
90,note_on,15,0,1,,,,,,,,,0,,,71,0
90,note_on,0,0,1,,,,,,,,,0,,,68,60
105,note_on,15,0,1,,,,,,,,,0,,,68,0
105,note_on,0,0,1,,,,,,,,,0,,,64,60
120,note_on,0,0,1,,,,,,,,,0,,,63,60
120,note_on,15,0,1,,,,,,,,,0,,,64,0
135,note_on,15,0,1,,,,,,,,,0,,,63,0
135,note_on,0,0,1,,,,,,,,,0,,,66,60
150,note_on,0,0,1,,,,,,,,,0,,,71,60
150,note_on,15,0,1,,,,,,,,,0,,,66,0
165,note_on,0,0,1,,,,,,,,,0,,,78,60
165,note_on,15,0,1,,,,,,,,,0,,,71,0
180,note_on,0,0,1,,,,,,,,,0,,,78,60
180,note_on,15,0,1,,,,,,,,,0,,,78,0
195,note_on,15,0,1,,,,,,,,,0,,,78,0
195,note_on,0,0,1,,,,,,,,,0,,,71,60
210,note_on,0,0,1,,,,,,,,,0,,,66,60
210,note_on,15,0,1,,,,,,,,,0,,,71,0
225,note_on,0,0,1,,,,,,,,,0,,,63,60
225,note_on,15,0,1,,,,,,,,,0,,,66,0
240,note_on,0,0,1,,,,,,,,,0,,,64,60
240,note_on,15,0,1,,,,,,,,,0,,,63,0
