tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,end_of_track,0,1,7,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,note_on,0,0,4,,,,,,,,,0,,,45,70
0,track_name,0,1,6,,,,,,,,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,program_change,0,0,3,,,,,,,,0,0,,,,
0,program_change,0,0,4,,,,,,,,0,0,,,,
0,program_change,0,0,5,,,,,,,,0,0,,,,
0,set_tempo,0,1,0,,,,,,434783,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,0,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,2,,,,,,,,,0,7,127,,
0,control_change,0,0,2,,,,,,,,,0,10,64,,
0,control_change,0,0,3,,,,,,,,,0,7,127,,
0,control_change,0,0,3,,,,,,,,,0,10,64,,
0,control_change,0,0,4,,,,,,,,,0,7,127,,
0,control_change,0,0,5,,,,,,,,,0,7,127,,
0,control_change,0,0,5,,,,,,,,,0,10,64,,
2,note_on,2,0,4,,,,,,,,,0,,,52,70
4,note_on,2,0,4,,,,,,,,,0,,,57,70
6,note_on,2,0,4,,,,,,,,,0,,,60,70
8,note_on,8,0,1,,,,,,,,,0,,,64,70
10,note_on,2,0,1,,,,,,,,,0,,,69,70
12,note_on,2,0,1,,,,,,,,,0,,,72,70
14,note_on,2,0,1,,,,,,,,,0,,,81,70
15,note_on,9,0,4,,,,,,,,,0,,,45,0
17,note_on,2,0,4,,,,,,,,,0,,,52,0
19,note_on,2,0,4,,,,,,,,,0,,,57,0
21,note_on,2,0,4,,,,,,,,,0,,,60,0
23,note_on,9,0,1,,,,,,,,,0,,,64,0
25,note_on,2,0,1,,,,,,,,,0,,,69,0
27,note_on,2,0,1,,,,,,,,,0,,,72,0
29,note_on,2,0,1,,,,,,,,,0,,,81,0
105,note_on,76,0,1,,,,,,,,,0,,,69,60
120,note_on,15,0,1,,,,,,,,,0,,,69,0
120,note_on,0,0,1,,,,,,,,,0,,,69,60
150,note_on,0,0,1,,,,,,,,,0,,,72,60
150,note_on,30,0,1,,,,,,,,,0,,,69,0
180,note_on,30,0,1,,,,,,,,,0,,,72,0
180,note_on,0,0,1,,,,,,,,,0,,,71,60
210,note_on,30,0,1,,,,,,,,,0,,,71,0
210,note_on,0,0,1,,,,,,,,,0,,,69,60
240,note_on,30,0,1,,,,,,,,,0,,,69,0
240,note_on,219,0,4,,,,,,,,,0,,,52,70
242,note_on,2,0,4,,,,,,,,,0,,,59,70
244,note_on,2,0,4,,,,,,,,,0,,,64,70
246,note_on,2,0,4,,,,,,,,,0,,,68,70
248,note_on,8,0,1,,,,,,,,,0,,,71,70
250,note_on,2,0,1,,,,,,,,,0,,,76,70
252,note_on,2,0,1,,,,,,,,,0,,,80,70
254,note_on,2,0,1,,,,,,,,,0,,,88,70
255,note_on,9,0,4,,,,,,,,,0,,,52,0
257,note_on,2,0,4,,,,,,,,,0,,,59,0
259,note_on,2,0,4,,,,,,,,,0,,,64,0
261,note_on,2,0,4,,,,,,,,,0,,,68,0
263,note_on,9,0,1,,,,,,,,,0,,,71,0
265,note_on,2,0,1,,,,,,,,,0,,,76,0
267,note_on,2,0,1,,,,,,,,,0,,,80,0
269,note_on,2,0,1,,,,,,,,,0,,,88,0
345,note_on,76,0,1,,,,,,,,,0,,,64,60
360,note_on,15,0,1,,,,,,,,,0,,,64,0
360,note_on,0,0,1,,,,,,,,,0,,,64,60
390,note_on,30,0,1,,,,,,,,,0,,,64,0
390,note_on,0,0,1,,,,,,,,,0,,,68,60
420,note_on,30,0,1,,,,,,,,,0,,,68,0
420,note_on,0,0,1,,,,,,,,,0,,,66,60
450,note_on,30,0,1,,,,,,,,,0,,,66,0
450,note_on,0,0,1,,,,,,,,,0,,,64,60
480,note_on,30,0,1,,,,,,,,,0,,,64,0
480,note_on,219,0,4,,,,,,,,,0,,,45,70
482,note_on,2,0,4,,,,,,,,,0,,,52,70
484,note_on,2,0,4,,,,,,,,,0,,,57,70
486,note_on,2,0,4,,,,,,,,,0,,,60,70
488,note_on,8,0,1,,,,,,,,,0,,,64,70
490,note_on,2,0,1,,,,,,,,,0,,,69,70
492,note_on,2,0,1,,,,,,,,,0,,,72,70
494,note_on,2,0,1,,,,,,,,,0,,,81,70
495,note_on,9,0,4,,,,,,,,,0,,,45,0
497,note_on,2,0,4,,,,,,,,,0,,,52,0
499,note_on,2,0,4,,,,,,,,,0,,,57,0
501,note_on,2,0,4,,,,,,,,,0,,,60,0
503,note_on,9,0,1,,,,,,,,,0,,,64,0
505,note_on,2,0,1,,,,,,,,,0,,,69,0
507,note_on,2,0,1,,,,,,,,,0,,,72,0
509,note_on,2,0,1,,,,,,,,,0,,,81,0
585,note_on,76,0,1,,,,,,,,,0,,,69,60
600,note_on,15,0,1,,,,,,,,,0,,,69,0
600,note_on,0,0,1,,,,,,,,,0,,,69,60
630,note_on,30,0,1,,,,,,,,,0,,,69,0
630,note_on,0,0,1,,,,,,,,,0,,,72,60
660,note_on,0,0,1,,,,,,,,,0,,,71,60
660,note_on,30,0,1,,,,,,,,,0,,,72,0
