tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,key_signature,0,1,0,,,,,F,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,note_on,0,0,3,,,,,,,,,2,,,38,62
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,6,8,12,8,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
1,copyright,1,1,5,,,,,,,,,,,,,
1,end_of_track,0,1,5,,,,,,,,,,,,,
103,set_tempo,103,1,0,,,,,,303030,,,,,,,
240,note_on,0,0,1,,,,,,,,,0,,,53,62
240,control_change,240,0,1,,,,,,,,,0,64,127,,
240,note_on,0,0,1,,,,,,,,,0,,,50,62
480,note_on,0,0,1,,,,,,,,,0,,,55,62
480,note_on,240,0,1,,,,,,,,,0,,,53,0
480,note_on,0,0,1,,,,,,,,,0,,,52,62
480,note_on,0,0,1,,,,,,,,,0,,,50,0
720,note_on,0,0,1,,,,,,,,,0,,,53,62
720,note_on,240,0,1,,,,,,,,,0,,,55,0
720,note_on,0,0,1,,,,,,,,,0,,,52,0
720,note_on,0,0,1,,,,,,,,,0,,,57,62
960,note_on,0,0,1,,,,,,,,,0,,,53,0
960,note_on,240,0,1,,,,,,,,,0,,,57,0
960,note_on,0,0,1,,,,,,,,,0,,,62,62
960,note_on,0,0,1,,,,,,,,,0,,,65,62
1200,note_on,0,0,1,,,,,,,,,0,,,67,62
1200,note_on,0,0,1,,,,,,,,,0,,,64,62
1200,note_on,0,0,1,,,,,,,,,0,,,62,0
1200,note_on,240,0,1,,,,,,,,,0,,,65,0
1440,note_on,1440,0,3,,,,,,,,,2,,,38,0
1440,note_on,240,0,1,,,,,,,,,0,,,67,0
1440,note_on,0,0,1,,,,,,,,,0,,,69,62
1440,note_on,0,0,1,,,,,,,,,0,,,65,62
