tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,key_signature,0,1,0,,,,,Bb,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
1,copyright,1,1,5,,,,,,,,,,,,,
1,end_of_track,0,1,5,,,,,,,,,,,,,
53,set_tempo,53,1,0,,,,,,434783,,,,,,,
840,note_on,840,0,3,,,,,,,,,2,,,43,49
960,note_on,0,0,3,,,,,,,,,2,,,58,49
960,note_on,120,0,3,,,,,,,,,2,,,43,0
1080,note_on,1080,0,2,,,,,,,,,1,,,62,62
1080,note_on,1080,0,1,,,,,,,,,0,,,62,62
1200,note_on,0,0,1,,,,,,,,,0,,,74,62
1200,note_on,120,0,1,,,,,,,,,0,,,62,0
1320,note_on,0,0,1,,,,,,,,,0,,,67,62
1320,note_on,120,0,1,,,,,,,,,0,,,74,0
1320,note_on,360,0,3,,,,,,,,,2,,,58,0
1320,note_on,0,0,3,,,,,,,,,2,,,43,49
1440,note_on,120,0,3,,,,,,,,,2,,,43,0
1440,note_on,0,0,3,,,,,,,,,2,,,55,49
1440,note_on,120,0,1,,,,,,,,,0,,,67,0
1440,note_on,360,0,2,,,,,,,,,1,,,62,0
1560,note_on,120,0,2,,,,,,,,,1,,,62,62
1560,note_on,120,0,1,,,,,,,,,0,,,62,62
1680,note_on,0,0,1,,,,,,,,,0,,,70,62
1680,note_on,120,0,1,,,,,,,,,0,,,62,0
1800,note_on,120,0,1,,,,,,,,,0,,,70,0
1800,note_on,360,0,3,,,,,,,,,2,,,55,0
1800,note_on,0,0,3,,,,,,,,,2,,,43,49
1800,note_on,0,0,1,,,,,,,,,0,,,67,62
1920,note_on,120,0,1,,,,,,,,,0,,,67,0
1920,note_on,0,0,3,,,,,,,,,2,,,60,49
1920,note_on,360,0,2,,,,,,,,,1,,,62,0
1920,note_on,120,0,3,,,,,,,,,2,,,43,0
2040,note_on,120,0,2,,,,,,,,,1,,,63,62
2040,note_on,120,0,1,,,,,,,,,0,,,63,62
2160,note_on,0,0,1,,,,,,,,,0,,,75,62
2160,note_on,120,0,1,,,,,,,,,0,,,63,0
2280,note_on,0,0,3,,,,,,,,,2,,,43,49
2280,note_on,0,0,1,,,,,,,,,0,,,67,62
2280,note_on,360,0,3,,,,,,,,,2,,,60,0
2280,note_on,120,0,1,,,,,,,,,0,,,75,0
2400,note_on,120,0,1,,,,,,,,,0,,,67,0
2400,note_on,0,0,3,,,,,,,,,2,,,58,49
2400,note_on,360,0,2,,,,,,,,,1,,,63,0
2400,note_on,120,0,3,,,,,,,,,2,,,43,0
2520,note_on,120,0,1,,,,,,,,,0,,,62,62
2520,note_on,120,0,2,,,,,,,,,1,,,62,62
2640,note_on,0,0,1,,,,,,,,,0,,,74,62
2640,note_on,120,0,1,,,,,,,,,0,,,62,0
2760,note_on,0,0,1,,,,,,,,,0,,,67,62
2760,note_on,120,0,1,,,,,,,,,0,,,74,0
2760,note_on,0,0,3,,,,,,,,,2,,,43,49
2760,note_on,360,0,3,,,,,,,,,2,,,58,0
2880,note_on,120,0,3,,,,,,,,,2,,,43,0
2880,note_on,120,0,1,,,,,,,,,0,,,67,0
