tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,control_change,0,0,3,,,,,,,,,2,64,127,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,F,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,note_on,0,0,1,,,,,,,,,0,,,81,62
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,note_on,0,0,3,,,,,,,,,2,,,65,49
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,64,127,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
1,end_of_track,0,1,5,,,,,,,,,,,,,
1,copyright,1,1,5,,,,,,,,,,,,,
80,set_tempo,80,1,0,,,,,,375000,,,,,,,
240,note_on,240,0,3,,,,,,,,,2,,,65,0
240,note_on,0,0,1,,,,,,,,,0,,,69,62
240,note_on,0,0,3,,,,,,,,,2,,,53,49
240,note_on,240,0,1,,,,,,,,,0,,,81,0
480,note_on,240,0,3,,,,,,,,,2,,,53,0
480,note_on,0,0,1,,,,,,,,,0,,,81,62
480,note_on,0,0,3,,,,,,,,,2,,,65,49
480,note_on,240,0,1,,,,,,,,,0,,,69,0
720,note_on,0,0,1,,,,,,,,,0,,,79,62
720,note_on,0,0,3,,,,,,,,,2,,,64,49
720,note_on,240,0,1,,,,,,,,,0,,,81,0
720,note_on,240,0,3,,,,,,,,,2,,,65,0
960,note_on,0,0,1,,,,,,,,,0,,,77,62
960,note_on,240,0,3,,,,,,,,,2,,,64,0
960,note_on,0,0,3,,,,,,,,,2,,,62,49
960,note_on,240,0,1,,,,,,,,,0,,,79,0
1200,note_on,240,0,1,,,,,,,,,0,,,77,0
1200,note_on,240,0,3,,,,,,,,,2,,,62,0
1200,note_on,0,0,3,,,,,,,,,2,,,53,49
1200,note_on,0,0,1,,,,,,,,,0,,,65,62
