tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,,
0,program_change,0,0,4,,,,,,,,0,0,,,,
0,program_change,0,0,3,,,,,,,,0,0,,,,
0,program_change,0,0,2,,,,,,,,0,0,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,0,7,127,,
0,control_change,0,0,3,,,,,,,,,0,10,62,,
0,control_change,0,0,4,,,,,,,,,0,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,62,,
0,control_change,0,0,3,,,,,,,,,0,7,127,,
0,control_change,0,0,4,,,,,,,,,0,10,62,,
0,control_change,0,0,2,,,,,,,,,0,10,62,,
360,note_on,360,0,1,,,,,,,,,0,,,64,96
420,note_on,60,0,1,,,,,,,,,0,,,64,0
480,note_on,60,0,1,,,,,,,,,0,,,64,96
540,note_on,60,0,1,,,,,,,,,0,,,64,0
600,note_on,60,0,1,,,,,,,,,0,,,64,96
660,note_on,60,0,1,,,,,,,,,0,,,64,0
720,note_on,60,0,1,,,,,,,,,0,,,64,96
1080,note_on,0,0,1,,,,,,,,,0,,,64,96
1080,note_on,0,0,1,,,,,,,,,0,,,65,96
1080,note_on,360,0,1,,,,,,,,,0,,,64,0
1140,note_on,0,0,1,,,,,,,,,0,,,65,0
1140,note_on,60,0,1,,,,,,,,,0,,,64,0
1200,note_on,60,0,1,,,,,,,,,0,,,65,96
1200,note_on,0,0,1,,,,,,,,,0,,,64,96
1260,note_on,0,0,1,,,,,,,,,0,,,65,0
1260,note_on,60,0,1,,,,,,,,,0,,,64,0
1320,note_on,60,0,1,,,,,,,,,0,,,65,96
1320,note_on,0,0,1,,,,,,,,,0,,,64,96
1380,note_on,60,0,1,,,,,,,,,0,,,64,0
1380,note_on,0,0,1,,,,,,,,,0,,,65,0
1440,note_on,0,0,1,,,,,,,,,0,,,64,96
1440,note_on,60,0,1,,,,,,,,,0,,,65,96
1728,note_on,288,0,1,,,,,,,,,0,,,64,0
1728,note_on,0,0,1,,,,,,,,,0,,,65,0
1733,control_change,5,0,1,,,,,,,,,0,64,127,,
1800,note_on,67,0,1,,,,,,,,,0,,,62,96
1800,note_on,0,0,1,,,,,,,,,0,,,70,96
1860,note_on,0,0,2,,,,,,,,,0,,,64,80
1860,note_on,1860,0,2,,,,,,,,,0,,,65,80
1896,note_on,0,0,1,,,,,,,,,0,,,62,0
