tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,Db,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,73,62
0,note_on,0,0,2,,,,,,,,,1,,,73,49
0,note_on,0,0,3,,,,,,,,,2,,,70,49
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
0,control_change,0,0,3,,,,,,,,,2,64,127,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
1,copyright,1,1,5,,,,,,,,,,,,,
1,end_of_track,0,1,5,,,,,,,,,,,,,
11,set_tempo,11,1,0,,,,,,326087,,,,,,,
120,note_on,0,0,2,,,,,,,,,1,,,77,49
120,note_on,120,0,2,,,,,,,,,1,,,73,0
240,note_on,120,0,2,,,,,,,,,1,,,77,0
240,note_on,0,0,2,,,,,,,,,1,,,76,49
360,note_on,0,0,2,,,,,,,,,1,,,77,49
360,note_on,120,0,2,,,,,,,,,1,,,76,0
480,note_on,0,0,2,,,,,,,,,1,,,78,49
480,note_on,120,0,2,,,,,,,,,1,,,77,0
600,note_on,0,0,2,,,,,,,,,1,,,77,49
600,note_on,120,0,2,,,,,,,,,1,,,78,0
720,note_on,0,0,2,,,,,,,,,1,,,76,49
720,note_on,120,0,2,,,,,,,,,1,,,77,0
840,note_on,120,0,2,,,,,,,,,1,,,76,0
840,note_on,0,0,2,,,,,,,,,1,,,77,49
960,note_on,960,0,3,,,,,,,,,2,,,70,0
960,note_on,0,0,2,,,,,,,,,1,,,72,49
960,note_on,0,0,3,,,,,,,,,2,,,68,49
960,note_on,960,0,1,,,,,,,,,0,,,73,0
960,note_on,0,0,1,,,,,,,,,0,,,72,62
960,note_on,120,0,2,,,,,,,,,1,,,77,0
1080,note_on,120,0,2,,,,,,,,,1,,,72,0
1080,note_on,0,0,2,,,,,,,,,1,,,77,49
1200,note_on,120,0,2,,,,,,,,,1,,,77,0
1200,note_on,0,0,2,,,,,,,,,1,,,76,49
1320,note_on,0,0,2,,,,,,,,,1,,,77,49
1320,note_on,120,0,2,,,,,,,,,1,,,76,0
1440,note_on,0,0,2,,,,,,,,,1,,,78,49
1440,note_on,120,0,2,,,,,,,,,1,,,77,0
1560,note_on,0,0,2,,,,,,,,,1,,,77,49
1560,note_on,120,0,2,,,,,,,,,1,,,78,0
1680,note_on,0,0,2,,,,,,,,,1,,,76,49
1680,note_on,120,0,2,,,,,,,,,1,,,77,0
1800,note_on,0,0,2,,,,,,,,,1,,,77,49
1800,note_on,120,0,2,,,,,,,,,1,,,76,0
1920,note_on,960,0,3,,,,,,,,,2,,,68,0
1920,note_on,0,0,1,,,,,,,,,0,,,82,62
1920,note_on,0,0,3,,,,,,,,,2,,,66,49
1920,note_on,960,0,1,,,,,,,,,0,,,72,0
1920,note_on,120,0,2,,,,,,,,,1,,,77,0
1920,note_on,0,0,2,,,,,,,,,1,,,70,49
2040,note_on,0,0,2,,,,,,,,,1,,,75,49
2040,note_on,120,0,2,,,,,,,,,1,,,70,0
2160,note_on,0,0,2,,,,,,,,,1,,,74,49
2160,note_on,120,0,2,,,,,,,,,1,,,75,0
2280,note_on,120,0,2,,,,,,,,,1,,,74,0
2280,note_on,0,0,2,,,,,,,,,1,,,75,49
2400,note_on,0,0,2,,,,,,,,,1,,,77,49
2400,note_on,120,0,2,,,,,,,,,1,,,75,0
2520,note_on,0,0,2,,,,,,,,,1,,,75,49
2520,note_on,120,0,2,,,,,,,,,1,,,77,0
2640,note_on,0,0,2,,,,,,,,,1,,,74,49
2640,note_on,120,0,2,,,,,,,,,1,,,75,0
2760,note_on,120,0,2,,,,,,,,,1,,,74,0
2760,note_on,0,0,2,,,,,,,,,1,,,75,49
2880,control_change,0,0,3,,,,,,,,,2,64,0,,
2880,note_on,120,0,2,,,,,,,,,1,,,75,0
2880,note_on,960,0,1,,,,,,,,,0,,,82,0
2880,note_on,0,0,1,,,,,,,,,0,,,80,62
2880,note_on,0,0,3,,,,,,,,,2,,,65,49
2880,note_on,0,0,2,,,,,,,,,1,,,68,49
2880,note_on,960,0,3,,,,,,,,,2,,,66,0
3000,note_on,0,0,2,,,,,,,,,1,,,73,49
3000,note_on,120,0,2,,,,,,,,,1,,,68,0
3120,note_on,0,0,2,,,,,,,,,1,,,72,49
3120,note_on,120,0,2,,,,,,,,,1,,,73,0
3240,note_on,120,0,2,,,,,,,,,1,,,72,0
3240,note_on,0,0,2,,,,,,,,,1,,,73,49
3360,note_on,120,0,2,,,,,,,,,1,,,73,0
3360,note_on,0,0,2,,,,,,,,,1,,,75,49
3480,note_on,120,0,2,,,,,,,,,1,,,75,0
3480,note_on,0,0,2,,,,,,,,,1,,,73,49
3600,note_on,120,0,2,,,,,,,,,1,,,73,0
3600,note_on,0,0,2,,,,,,,,,1,,,72,49
3720,note_on,120,0,2,,,,,,,,,1,,,72,0
3720,note_on,0,0,2,,,,,,,,,1,,,73,49
3840,note_on,960,0,3,,,,,,,,,2,,,65,0
3840,note_on,0,0,1,,,,,,,,,0,,,66,62
3840,note_on,0,0,1,,,,,,,,,0,,,78,62
3840,note_on,0,0,3,,,,,,,,,2,,,63,49
3840,note_on,960,0,1,,,,,,,,,0,,,80,0
3840,note_on,120,0,2,,,,,,,,,1,,,73,0
3960,note_on,120,0,2,,,,,,,,,1,,,72,49
4080,note_on,0,0,2,,,,,,,,,1,,,71,49
4080,note_on,120,0,2,,,,,,,,,1,,,72,0
4200,note_on,120,0,2,,,,,,,,,1,,,71,0
