tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,Eb,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,note_on,0,0,3,,,,,,,,,2,,,39,49
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,note_on,0,0,4,,,,,,,,,3,,,39,49
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
1,end_of_track,0,1,5,,,,,,,,,,,,,
1,copyright,1,1,5,,,,,,,,,,,,,
21,set_tempo,21,1,0,,,,,,625000,,,,,,,
120,note_on,120,0,1,,,,,,,,,0,,,67,62
120,note_on,0,0,1,,,,,,,,,0,,,79,62
120,note_on,0,0,1,,,,,,,,,0,,,70,62
240,note_on,240,0,3,,,,,,,,,2,,,39,0
240,note_on,0,0,3,,,,,,,,,2,,,51,49
360,note_on,240,0,1,,,,,,,,,0,,,79,0
360,note_on,0,0,1,,,,,,,,,0,,,75,62
360,note_on,0,0,1,,,,,,,,,0,,,70,0
360,note_on,0,0,1,,,,,,,,,0,,,67,0
480,note_on,240,0,3,,,,,,,,,2,,,51,0
480,note_on,0,0,3,,,,,,,,,2,,,58,49
600,note_on,0,0,1,,,,,,,,,0,,,70,62
600,note_on,240,0,1,,,,,,,,,0,,,75,0
720,note_on,240,0,3,,,,,,,,,2,,,58,0
720,note_on,0,0,3,,,,,,,,,2,,,63,49
840,note_on,240,0,1,,,,,,,,,0,,,70,0
840,note_on,0,0,1,,,,,,,,,0,,,67,62
960,note_on,240,0,3,,,,,,,,,2,,,63,0
960,note_on,0,0,3,,,,,,,,,2,,,62,49
1080,note_on,240,0,1,,,,,,,,,0,,,67,0
