tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,end_of_track,0,1,7,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,Bb,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,note_on,0,0,4,,,,,,,,,0,,,31,127
0,track_name,0,1,6,,,,,,,,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,program_change,0,0,3,,,,,,,,0,0,,,,
0,program_change,0,0,4,,,,,,,,0,0,,,,
0,program_change,0,0,5,,,,,,,,0,0,,,,
0,set_tempo,0,1,0,,,,,,750000,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,23,16,6,8,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,0,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,,0,10,64,,
0,control_change,0,0,5,,,,,,,,,0,64,127,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,2,,,,,,,,,0,10,64,,
0,control_change,0,0,3,,,,,,,,,0,7,127,,
0,control_change,0,0,3,,,,,,,,,0,10,64,,
0,control_change,0,0,2,,,,,,,,,0,7,127,,
0,control_change,0,0,4,,,,,,,,,0,10,64,,
0,control_change,0,0,5,,,,,,,,,0,7,127,,
0,control_change,0,0,4,,,,,,,,,0,7,127,,
135,note_on,135,0,4,,,,,,,,,0,,,31,0
135,note_on,0,0,4,,,,,,,,,0,,,34,100
150,note_on,15,0,4,,,,,,,,,0,,,34,0
150,note_on,0,0,4,,,,,,,,,0,,,38,100
165,note_on,15,0,4,,,,,,,,,0,,,38,0
165,note_on,0,0,4,,,,,,,,,0,,,43,100
180,note_on,15,0,4,,,,,,,,,0,,,43,0
180,note_on,0,0,4,,,,,,,,,0,,,46,100
195,note_on,0,0,4,,,,,,,,,0,,,50,100
195,note_on,15,0,4,,,,,,,,,0,,,46,0
210,note_on,0,0,4,,,,,,,,,0,,,55,100
210,note_on,15,0,4,,,,,,,,,0,,,50,0
225,note_on,0,0,4,,,,,,,,,0,,,58,100
225,note_on,15,0,4,,,,,,,,,0,,,55,0
240,note_on,15,0,4,,,,,,,,,0,,,58,0
240,note_on,0,0,4,,,,,,,,,0,,,62,100
255,note_on,15,0,4,,,,,,,,,0,,,62,0
255,control_change,255,0,5,,,,,,,,,0,64,0,,
255,note_on,0,0,4,,,,,,,,,0,,,67,127
390,note_on,0,0,4,,,,,,,,,0,,,66,100
390,note_on,135,0,4,,,,,,,,,0,,,67,0
405,note_on,0,0,4,,,,,,,,,0,,,63,100
405,note_on,15,0,4,,,,,,,,,0,,,66,0
420,note_on,15,0,4,,,,,,,,,0,,,63,0
420,note_on,0,0,4,,,,,,,,,0,,,62,100
435,note_on,15,0,4,,,,,,,,,0,,,62,0
435,note_on,0,0,4,,,,,,,,,0,,,60,100
450,note_on,15,0,4,,,,,,,,,0,,,60,0
450,note_on,0,0,4,,,,,,,,,0,,,58,100
465,note_on,15,0,4,,,,,,,,,0,,,58,0
465,note_on,0,0,4,,,,,,,,,0,,,57,100
480,note_on,15,0,4,,,,,,,,,0,,,57,0
480,note_on,0,0,4,,,,,,,,,0,,,55,100
495,note_on,15,0,4,,,,,,,,,0,,,55,0
495,note_on,0,0,4,,,,,,,,,0,,,54,100
510,note_on,15,0,4,,,,,,,,,0,,,54,0
510,note_on,0,0,4,,,,,,,,,0,,,51,100
525,note_on,0,0,4,,,,,,,,,0,,,50,100
525,note_on,15,0,4,,,,,,,,,0,,,51,0
540,note_on,15,0,4,,,,,,,,,0,,,50,0
540,note_on,0,0,4,,,,,,,,,0,,,48,100
555,note_on,0,0,4,,,,,,,,,0,,,46,100
555,note_on,15,0,4,,,,,,,,,0,,,48,0
570,note_on,0,0,4,,,,,,,,,0,,,45,100
570,note_on,15,0,4,,,,,,,,,0,,,46,0
585,note_on,0,0,4,,,,,,,,,0,,,43,100
585,note_on,15,0,4,,,,,,,,,0,,,45,0
600,note_on,0,0,4,,,,,,,,,0,,,42,100
600,note_on,15,0,4,,,,,,,,,0,,,43,0
615,note_on,0,0,4,,,,,,,,,0,,,39,100
615,note_on,15,0,4,,,,,,,,,0,,,42,0
630,note_on,15,0,4,,,,,,,,,0,,,39,0
630,note_on,0,0,4,,,,,,,,,0,,,38,100
645,note_on,0,0,4,,,,,,,,,0,,,36,100
645,note_on,15,0,4,,,,,,,,,0,,,38,0
660,note_on,0,0,4,,,,,,,,,0,,,34,100
660,note_on,15,0,4,,,,,,,,,0,,,36,0
675,note_on,0,0,4,,,,,,,,,0,,,33,100
675,note_on,15,0,4,,,,,,,,,0,,,34,0
690,note_on,15,0,4,,,,,,,,,0,,,33,0
690,control_change,435,0,5,,,,,,,,,0,64,127,,
690,note_on,690,0,2,,,,,,,,,0,,,46,127
690,time_signature,690,1,0,29,16,6,8,,,,,,,,,
690,note_on,0,0,4,,,,,,,,,0,,,31,127
825,note_on,0,0,2,,,,,,,,,0,,,50,100
825,note_on,135,0,2,,,,,,,,,0,,,46,0
825,note_on,135,0,4,,,,,,,,,0,,,31,0
825,note_on,0,0,4,,,,,,,,,0,,,34,100
840,note_on,0,0,4,,,,,,,,,0,,,38,100
840,note_on,15,0,4,,,,,,,,,0,,,34,0
840,note_on,15,0,2,,,,,,,,,0,,,50,0
840,note_on,0,0,2,,,,,,,,,0,,,55,100
855,note_on,0,0,2,,,,,,,,,0,,,58,100
