tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,Ab,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
1,end_of_track,0,1,5,,,,,,,,,,,,,
1,copyright,1,1,5,,,,,,,,,,,,,
28,set_tempo,28,1,0,,,,,,625000,,,,,,,
240,note_on,240,0,3,,,,,,,,,2,,,68,49
240,note_on,240,0,1,,,,,,,,,0,,,77,62
320,note_on,0,0,1,,,,,,,,,0,,,79,62
320,note_on,80,0,3,,,,,,,,,2,,,68,0
320,note_on,0,0,3,,,,,,,,,2,,,70,49
320,note_on,80,0,1,,,,,,,,,0,,,77,0
399,note_on,0,0,1,,,,,,,,,0,,,77,62
399,note_on,79,0,1,,,,,,,,,0,,,79,0
399,note_on,79,0,3,,,,,,,,,2,,,70,0
399,note_on,0,0,3,,,,,,,,,2,,,68,49
480,note_on,0,0,1,,,,,,,,,0,,,75,62
480,note_on,81,0,3,,,,,,,,,2,,,68,0
480,note_on,0,0,3,,,,,,,,,2,,,67,49
480,note_on,81,0,1,,,,,,,,,0,,,77,0
560,note_on,0,0,1,,,,,,,,,0,,,77,62
