tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,end_of_track,0,1,7,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,B,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,program_change,0,0,2,,,,,,,,0,0,,,,
0,program_change,0,0,3,,,,,,,,0,0,,,,
0,program_change,0,0,4,,,,,,,,0,0,,,,
0,program_change,0,0,5,,,,,,,,0,0,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,6,8,12,8,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,2,,,,,,,,,0,7,127,,
0,control_change,0,0,2,,,,,,,,,0,10,64,,
0,control_change,0,0,3,,,,,,,,,0,7,127,,
0,control_change,0,0,3,,,,,,,,,0,10,64,,
0,control_change,0,0,4,,,,,,,,,0,7,127,,
0,control_change,0,0,4,,,,,,,,,0,10,64,,
0,control_change,0,0,5,,,,,,,,,0,7,127,,
60,note_on,60,0,3,,,,,,,,,0,,,63,60
60,note_on,0,0,3,,,,,,,,,0,,,75,60
60,control_change,60,0,5,,,,,,,,,0,64,127,,
75,note_on,0,0,3,,,,,,,,,0,,,63,0
75,note_on,15,0,3,,,,,,,,,0,,,75,0
120,note_on,45,0,3,,,,,,,,,0,,,63,60
120,note_on,0,0,3,,,,,,,,,0,,,75,60
135,note_on,0,0,3,,,,,,,,,0,,,63,0
135,note_on,15,0,3,,,,,,,,,0,,,75,0
180,note_on,45,0,3,,,,,,,,,0,,,63,60
180,note_on,0,0,3,,,,,,,,,0,,,75,60
195,note_on,15,0,3,,,,,,,,,0,,,75,0
195,note_on,0,0,3,,,,,,,,,0,,,63,0
240,note_on,0,0,1,,,,,,,,,0,,,87,60
240,note_on,240,0,1,,,,,,,,,0,,,99,60
255,note_on,0,0,1,,,,,,,,,0,,,99,0
255,note_on,15,0,1,,,,,,,,,0,,,87,0
300,note_on,45,0,1,,,,,,,,,0,,,99,60
300,note_on,0,0,1,,,,,,,,,0,,,87,60
315,note_on,0,0,1,,,,,,,,,0,,,99,0
315,note_on,15,0,1,,,,,,,,,0,,,87,0
360,note_on,45,0,1,,,,,,,,,0,,,99,60
360,note_on,0,0,1,,,,,,,,,0,,,87,60
375,note_on,15,0,1,,,,,,,,,0,,,87,0
375,note_on,0,0,1,,,,,,,,,0,,,99,0
420,note_on,225,0,3,,,,,,,,,0,,,63,60
420,note_on,0,0,3,,,,,,,,,0,,,75,60
435,note_on,0,0,3,,,,,,,,,0,,,63,0
435,note_on,15,0,3,,,,,,,,,0,,,75,0
480,note_on,45,0,3,,,,,,,,,0,,,63,60
480,note_on,0,0,3,,,,,,,,,0,,,75,60
495,note_on,15,0,3,,,,,,,,,0,,,75,0
495,note_on,0,0,3,,,,,,,,,0,,,63,0
540,note_on,0,0,3,,,,,,,,,0,,,75,60
540,note_on,45,0,3,,,,,,,,,0,,,63,60
555,note_on,15,0,3,,,,,,,,,0,,,75,0
555,note_on,0,0,3,,,,,,,,,0,,,63,0
600,note_on,225,0,1,,,,,,,,,0,,,99,60
600,note_on,0,0,1,,,,,,,,,0,,,87,60
615,note_on,0,0,1,,,,,,,,,0,,,99,0
615,note_on,15,0,1,,,,,,,,,0,,,87,0
660,note_on,0,0,1,,,,,,,,,0,,,87,60
660,note_on,45,0,1,,,,,,,,,0,,,99,60
675,note_on,0,0,1,,,,,,,,,0,,,99,0
675,note_on,15,0,1,,,,,,,,,0,,,87,0
720,note_on,45,0,1,,,,,,,,,0,,,87,60
720,note_on,0,0,1,,,,,,,,,0,,,99,60
735,note_on,15,0,1,,,,,,,,,0,,,99,0
735,note_on,0,0,1,,,,,,,,,0,,,87,0
780,note_on,0,0,3,,,,,,,,,0,,,75,60
780,note_on,225,0,3,,,,,,,,,0,,,63,60
795,note_on,15,0,3,,,,,,,,,0,,,75,0
795,note_on,0,0,3,,,,,,,,,0,,,63,0
840,note_on,0,0,1,,,,,,,,,0,,,87,60
840,note_on,105,0,1,,,,,,,,,0,,,99,60
855,note_on,15,0,1,,,,,,,,,0,,,87,0
855,note_on,0,0,1,,,,,,,,,0,,,99,0
900,note_on,45,0,1,,,,,,,,,0,,,99,60
900,note_on,0,0,1,,,,,,,,,0,,,87,60
915,note_on,15,0,1,,,,,,,,,0,,,87,0
915,note_on,0,0,1,,,,,,,,,0,,,99,0
960,note_on,0,0,3,,,,,,,,,0,,,75,60
960,note_on,165,0,3,,,,,,,,,0,,,63,60
975,note_on,0,0,3,,,,,,,,,0,,,63,0
975,note_on,15,0,3,,,,,,,,,0,,,75,0
1020,note_on,0,0,1,,,,,,,,,0,,,87,60
1020,note_on,105,0,1,,,,,,,,,0,,,99,60
1035,note_on,15,0,1,,,,,,,,,0,,,87,0
1035,note_on,0,0,1,,,,,,,,,0,,,99,0
1080,note_on,45,0,1,,,,,,,,,0,,,99,60
1080,note_on,0,0,1,,,,,,,,,0,,,87,60
1095,note_on,15,0,1,,,,,,,,,0,,,87,0
1095,note_on,0,0,1,,,,,,,,,0,,,99,0
1140,set_tempo,1140,1,0,,,,,,1666667,,,,,,,
