tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,key_signature,0,1,0,,,,,Eb,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,72,88
0,note_on,0,0,1,,,,,,,,,0,,,75,88
0,note_on,0,0,1,,,,,,,,,0,,,79,88
0,note_on,0,0,1,,,,,,,,,0,,,84,88
0,note_on,0,0,3,,,,,,,,,2,,,36,88
0,track_name,0,1,3,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,program_change,0,0,4,,,,,,,,0,3,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,,,2,10,30,,
0,control_change,0,0,1,,,,,,,,,0,10,97,,
0,control_change,0,0,2,,,,,,,,,1,10,97,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,
0,control_change,0,0,4,,,,,,,,,3,10,30,,
1,copyright,1,1,5,,,,,,,,,,,,,
1,end_of_track,0,1,5,,,,,,,,,,,,,
39,set_tempo,39,1,0,,,,,,340909,,,,,,,
120,note_on,0,0,3,,,,,,,,,2,,,38,88
120,note_on,120,0,3,,,,,,,,,2,,,36,0
240,note_on,120,0,3,,,,,,,,,2,,,38,0
240,note_on,0,0,3,,,,,,,,,2,,,39,88
360,note_on,0,0,3,,,,,,,,,2,,,41,88
360,note_on,120,0,3,,,,,,,,,2,,,39,0
480,note_on,120,0,3,,,,,,,,,2,,,41,0
480,note_on,0,0,3,,,,,,,,,2,,,43,88
600,note_on,0,0,3,,,,,,,,,2,,,45,88
600,note_on,120,0,3,,,,,,,,,2,,,43,0
720,note_on,0,0,3,,,,,,,,,2,,,46,88
720,note_on,120,0,3,,,,,,,,,2,,,45,0
840,note_on,0,0,3,,,,,,,,,2,,,47,88
840,note_on,120,0,3,,,,,,,,,2,,,46,0
960,note_on,0,0,1,,,,,,,,,0,,,67,75
960,note_on,0,0,3,,,,,,,,,2,,,48,75
960,note_on,120,0,3,,,,,,,,,2,,,47,0
960,note_on,960,0,1,,,,,,,,,0,,,84,0
960,note_on,0,0,1,,,,,,,,,0,,,79,75
960,note_on,0,0,1,,,,,,,,,0,,,79,0
960,note_on,0,0,1,,,,,,,,,0,,,75,75
960,note_on,0,0,1,,,,,,,,,0,,,75,0
960,note_on,0,0,1,,,,,,,,,0,,,72,75
960,note_on,0,0,1,,,,,,,,,0,,,72,0
1080,note_on,0,0,3,,,,,,,,,2,,,50,75
1080,note_on,120,0,3,,,,,,,,,2,,,48,0
1200,note_on,120,0,3,,,,,,,,,2,,,50,0
1200,note_on,0,0,3,,,,,,,,,2,,,51,75
1320,note_on,0,0,3,,,,,,,,,2,,,53,75
1320,note_on,120,0,3,,,,,,,,,2,,,51,0
1440,note_on,0,0,3,,,,,,,,,2,,,55,75
1440,note_on,120,0,3,,,,,,,,,2,,,53,0
1560,note_on,0,0,3,,,,,,,,,2,,,57,75
1560,note_on,120,0,3,,,,,,,,,2,,,55,0
1680,note_on,120,0,3,,,,,,,,,2,,,57,0
1680,note_on,0,0,3,,,,,,,,,2,,,58,75
1800,note_on,0,0,3,,,,,,,,,2,,,59,75
1800,note_on,120,0,3,,,,,,,,,2,,,58,0
1920,note_on,0,0,1,,,,,,,,,0,,,75,62
1920,note_on,0,0,1,,,,,,,,,0,,,75,0
1920,note_on,0,0,1,,,,,,,,,0,,,72,0
1920,note_on,0,0,1,,,,,,,,,0,,,67,62
1920,note_on,120,0,3,,,,,,,,,2,,,59,0
1920,note_on,0,0,1,,,,,,,,,0,,,67,0
1920,note_on,0,0,1,,,,,,,,,0,,,63,62
1920,note_on,0,0,1,,,,,,,,,0,,,72,62
1920,note_on,960,0,1,,,,,,,,,0,,,79,0
