tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
98515,set_tempo,13,1,0,,,,,,475248,,,,,,
98520,note_on,0,0,4,,,,,,,,0,,,41,127
98520,note_on,24,0,4,,,,,,,,0,,,53,127
98523,set_tempo,8,1,0,,,,,,479004,,,,,,
98536,set_tempo,13,1,0,,,,,,482820,,,,,,
98545,set_tempo,9,1,0,,,,,,486697,,,,,,
98556,note_on,0,0,1,,,,,,,,0,,,87,0
98556,note_on,0,0,1,,,,,,,,0,,,75,0
98556,note_on,96,0,1,,,,,,,,0,,,84,0
98558,set_tempo,13,1,0,,,,,,490637,,,,,,
98567,set_tempo,9,1,0,,,,,,494641,,,,,,
98580,note_on,0,0,1,,,,,,,,0,,,87,110
98580,set_tempo,13,1,0,,,,,,498712,,,,,,
98580,note_on,24,0,1,,,,,,,,0,,,96,110
98580,note_on,0,0,1,,,,,,,,0,,,99,110
