tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,port,note,velocity
0,control_change,0,0,0,,,,,,,121,0,0,,,,
0,time_signature,0,1,0,3,8,24,8,,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,,
0,program_change,0,0,0,,,,,,,,,0,0,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,47,80
0,note_on,0,0,0,,,,,,,,,0,,,78,80
0,midi_port,0,1,1,,,,,,,,,,,0,,
0,midi_port,0,1,0,,,,,,,,,,,0,,
0,key_signature,0,1,1,,,,,D,,,,,,,,
0,key_signature,0,1,0,,,,,D,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,0,,,,,,,100,0,0,,,,
0,control_change,0,0,0,,,,,,,93,0,0,,,,
0,control_change,0,0,0,,,,,,,101,0,0,,,,
0,control_change,0,0,0,,,,,,,91,0,0,,,,
0,control_change,0,0,0,,,,,,,10,64,0,,,,
0,control_change,0,0,0,,,,,,,7,99,0,,,,
0,control_change,0,0,0,,,,,,,6,12,0,,,,
0,control_change,0,0,0,,,,,,,101,127,0,,,,
0,control_change,0,0,0,,,,,,,100,127,0,,,,
55,note_on,55,0,0,,,,,,,,,0,,,78,0
59,note_on,4,0,0,,,,,,,,,0,,,79,80
114,note_on,55,0,0,,,,,,,,,0,,,79,0
119,note_on,5,0,0,,,,,,,,,0,,,78,80
174,note_on,55,0,0,,,,,,,,,0,,,78,0
180,note_on,6,0,0,,,,,,,,,0,,,79,80
235,note_on,55,0,0,,,,,,,,,0,,,79,0
239,note_on,4,0,0,,,,,,,,,0,,,78,80
294,note_on,55,0,0,,,,,,,,,0,,,78,0
299,note_on,5,0,0,,,,,,,,,0,,,79,80
354,note_on,55,0,0,,,,,,,,,0,,,79,0
360,note_on,6,0,0,,,,,,,,,0,,,78,80
415,note_on,55,0,0,,,,,,,,,0,,,78,0
419,note_on,4,0,0,,,,,,,,,0,,,79,80
474,note_on,55,0,0,,,,,,,,,0,,,79,0
479,note_on,5,0,0,,,,,,,,,0,,,78,80
534,note_on,55,0,0,,,,,,,,,0,,,78,0
540,note_on,6,0,0,,,,,,,,,0,,,79,80
595,note_on,55,0,0,,,,,,,,,0,,,79,0
599,note_on,4,0,0,,,,,,,,,0,,,78,80
654,note_on,55,0,0,,,,,,,,,0,,,78,0
659,note_on,5,0,0,,,,,,,,,0,,,79,80
683,note_on,683,0,1,,,,,,,,,0,,,47,0
714,note_on,55,0,0,,,,,,,,,0,,,79,0
720,note_on,6,0,0,,,,,,,,,0,,,78,80
720,note_on,37,0,1,,,,,,,,,0,,,47,80
947,note_on,227,0,0,,,,,,,,,0,,,78,0
947,note_on,227,0,1,,,,,,,,,0,,,47,0
960,note_on,13,0,0,,,,,,,,,0,,,76,80
960,note_on,13,0,1,,,,,,,,,0,,,49,80
1073,note_on,113,0,0,,,,,,,,,0,,,76,0
1080,note_on,7,0,0,,,,,,,,,0,,,74,80
1187,note_on,227,0,1,,,,,,,,,0,,,49,0
1193,note_on,113,0,0,,,,,,,,,0,,,74,0
1200,note_on,7,0,0,,,,,,,,,0,,,73,80
1200,note_on,13,0,1,,,,,,,,,0,,,50,80
1313,note_on,113,0,0,,,,,,,,,0,,,73,0
1320,note_on,7,0,0,,,,,,,,,0,,,71,80
1427,note_on,227,0,1,,,,,,,,,0,,,50,0
1433,note_on,113,0,0,,,,,,,,,0,,,71,0
1440,note_on,13,0,1,,,,,,,,,0,,,52,80
1440,note_on,7,0,0,,,,,,,,,0,,,79,80
1553,note_on,113,0,0,,,,,,,,,0,,,79,0
1560,note_on,7,0,0,,,,,,,,,0,,,78,80
1667,note_on,227,0,1,,,,,,,,,0,,,52,0
1673,note_on,113,0,0,,,,,,,,,0,,,78,0
1680,note_on,13,0,1,,,,,,,,,0,,,54,80
1680,note_on,7,0,0,,,,,,,,,0,,,76,80
1793,note_on,113,0,0,,,,,,,,,0,,,76,0
1800,note_on,7,0,0,,,,,,,,,0,,,74,80
1907,note_on,227,0,1,,,,,,,,,0,,,54,0
1913,note_on,113,0,0,,,,,,,,,0,,,74,0
1920,note_on,13,0,1,,,,,,,,,0,,,55,80
1920,note_on,7,0,0,,,,,,,,,0,,,73,80
2033,note_on,113,0,0,,,,,,,,,0,,,73,0
2040,note_on,7,0,0,,,,,,,,,0,,,71,80
2147,note_on,227,0,1,,,,,,,,,0,,,55,0
2153,note_on,113,0,0,,,,,,,,,0,,,71,0
2160,note_on,7,0,0,,,,,,,,,0,,,70,80
2160,note_on,13,0,1,,,,,,,,,0,,,54,80
2215,note_on,55,0,0,,,,,,,,,0,,,70,0
2220,note_on,5,0,0,,,,,,,,,0,,,71,80
2275,note_on,55,0,0,,,,,,,,,0,,,71,0
2280,note_on,5,0,0,,,,,,,,,0,,,70,80
2335,note_on,55,0,0,,,,,,,,,0,,,70,0
2340,note_on,5,0,0,,,,,,,,,0,,,71,80
2395,note_on,55,0,0,,,,,,,,,0,,,71,0
2400,note_on,5,0,0,,,,,,,,,0,,,70,80
2455,note_on,55,0,0,,,,,,,,,0,,,70,0
2460,note_on,5,0,0,,,,,,,,,0,,,71,80
2515,note_on,55,0,0,,,,,,,,,0,,,71,0
2520,note_on,5,0,0,,,,,,,,,0,,,70,80
2575,note_on,55,0,0,,,,,,,,,0,,,70,0
2580,note_on,5,0,0,,,,,,,,,0,,,71,80
2615,note_on,455,0,1,,,,,,,,,0,,,54,0
2635,note_on,55,0,0,,,,,,,,,0,,,71,0
2640,note_on,5,0,0,,,,,,,,,0,,,71,80
2640,note_on,25,0,1,,,,,,,,,0,,,47,80
2867,note_on,227,0,0,,,,,,,,,0,,,71,0
2867,note_on,227,0,1,,,,,,,,,0,,,47,0
2880,note_on,13,0,1,,,,,,,,,0,,,54,80
2880,note_on,13,0,0,,,,,,,,,0,,,74,80
3107,note_on,227,0,1,,,,,,,,,0,,,54,0
3120,note_on,13,0,1,,,,,,,,,0,,,52,80
3335,note_on,455,0,0,,,,,,,,,0,,,74,0
3347,note_on,227,0,1,,,,,,,,,0,,,52,0
3360,note_on,25,0,0,,,,,,,,,0,,,78,80
3360,note_on,13,0,1,,,,,,,,,0,,,50,80
3587,note_on,227,0,0,,,,,,,,,0,,,78,0
3587,note_on,227,0,1,,,,,,,,,0,,,50,0
3600,note_on,13,0,1,,,,,,,,,0,,,55,80
3600,note_on,13,0,0,,,,,,,,,0,,,76,80
