tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,port,note,velocity
0,control_change,0,0,0,,,,,,,121,0,0,,,,
0,time_signature,0,1,0,3,8,24,8,,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,,
0,program_change,0,0,0,,,,,,,,,0,0,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,47,80
0,note_on,0,0,0,,,,,,,,,0,,,78,80
0,midi_port,0,1,1,,,,,,,,,,,0,,
0,midi_port,0,1,0,,,,,,,,,,,0,,
0,key_signature,0,1,1,,,,,D,,,,,,,,
0,key_signature,0,1,0,,,,,D,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,0,,,,,,,101,127,0,,,,
0,control_change,0,0,0,,,,,,,6,12,0,,,,
0,control_change,0,0,0,,,,,,,101,0,0,,,,
0,control_change,0,0,0,,,,,,,7,99,0,,,,
0,control_change,0,0,0,,,,,,,10,64,0,,,,
0,control_change,0,0,0,,,,,,,100,0,0,,,,
0,control_change,0,0,0,,,,,,,93,0,0,,,,
0,control_change,0,0,0,,,,,,,100,127,0,,,,
0,control_change,0,0,0,,,,,,,91,0,0,,,,
227,note_on,227,0,0,,,,,,,,,0,,,78,0
240,note_on,13,0,0,,,,,,,,,0,,,76,80
353,note_on,113,0,0,,,,,,,,,0,,,76,0
360,note_on,7,0,0,,,,,,,,,0,,,74,80
455,note_on,455,0,1,,,,,,,,,0,,,47,0
473,note_on,113,0,0,,,,,,,,,0,,,74,0
480,note_on,7,0,0,,,,,,,,,0,,,73,80
593,note_on,113,0,0,,,,,,,,,0,,,73,0
600,note_on,7,0,0,,,,,,,,,0,,,71,80
713,note_on,113,0,0,,,,,,,,,0,,,71,0
720,note_on,265,0,1,,,,,,,,,0,,,59,80
720,note_on,7,0,0,,,,,,,,,0,,,79,80
947,note_on,227,0,1,,,,,,,,,0,,,59,0
947,note_on,227,0,0,,,,,,,,,0,,,79,0
960,note_on,13,0,0,,,,,,,,,0,,,78,80
960,note_on,13,0,1,,,,,,,,,0,,,57,80
1015,note_on,55,0,0,,,,,,,,,0,,,78,0
1019,note_on,4,0,0,,,,,,,,,0,,,79,80
1074,note_on,55,0,0,,,,,,,,,0,,,79,0
1079,note_on,5,0,0,,,,,,,,,0,,,78,80
1134,note_on,55,0,0,,,,,,,,,0,,,78,0
1140,note_on,6,0,0,,,,,,,,,0,,,79,80
1195,note_on,55,0,0,,,,,,,,,0,,,79,0
1199,note_on,4,0,0,,,,,,,,,0,,,78,80
1254,note_on,55,0,0,,,,,,,,,0,,,78,0
1259,note_on,5,0,0,,,,,,,,,0,,,79,80
1314,note_on,55,0,0,,,,,,,,,0,,,79,0
1320,note_on,6,0,0,,,,,,,,,0,,,79,80
1415,note_on,455,0,1,,,,,,,,,0,,,57,0
1433,note_on,113,0,0,,,,,,,,,0,,,79,0
1440,note_on,25,0,1,,,,,,,,,0,,,55,80
1440,note_on,7,0,0,,,,,,,,,0,,,76,80
1495,note_on,55,0,0,,,,,,,,,0,,,76,0
1500,note_on,5,0,0,,,,,,,,,0,,,78,80
1555,note_on,55,0,0,,,,,,,,,0,,,78,0
1560,note_on,5,0,0,,,,,,,,,0,,,76,80
1615,note_on,55,0,0,,,,,,,,,0,,,76,0
1620,note_on,5,0,0,,,,,,,,,0,,,78,80
1675,note_on,55,0,0,,,,,,,,,0,,,78,0
1680,note_on,5,0,0,,,,,,,,,0,,,76,80
1735,note_on,55,0,0,,,,,,,,,0,,,76,0
1740,note_on,5,0,0,,,,,,,,,0,,,78,80
1795,note_on,55,0,0,,,,,,,,,0,,,78,0
1800,note_on,5,0,0,,,,,,,,,0,,,76,80
1855,note_on,55,0,0,,,,,,,,,0,,,76,0
1860,note_on,5,0,0,,,,,,,,,0,,,78,80
1895,note_on,455,0,1,,,,,,,,,0,,,55,0
1915,note_on,55,0,0,,,,,,,,,0,,,78,0
1920,note_on,25,0,1,,,,,,,,,0,,,54,80
1920,note_on,5,0,0,,,,,,,,,0,,,74,80
2147,note_on,227,0,1,,,,,,,,,0,,,54,0
2147,note_on,227,0,0,,,,,,,,,0,,,74,0
2160,note_on,13,0,0,,,,,,,,,0,,,73,80
2160,note_on,13,0,1,,,,,,,,,0,,,52,80
2273,note_on,113,0,0,,,,,,,,,0,,,73,0
2280,note_on,7,0,0,,,,,,,,,0,,,74,80
2393,note_on,113,0,0,,,,,,,,,0,,,74,0
2400,note_on,7,0,0,,,,,,,,,0,,,76,80
2513,note_on,113,0,0,,,,,,,,,0,,,76,0
2520,note_on,7,0,0,,,,,,,,,0,,,78,80
2615,note_on,455,0,1,,,,,,,,,0,,,52,0
2633,note_on,113,0,0,,,,,,,,,0,,,78,0
2640,note_on,7,0,0,,,,,,,,,0,,,79,80
2753,note_on,113,0,0,,,,,,,,,0,,,79,0
2760,note_on,7,0,0,,,,,,,,,0,,,71,80
2873,note_on,113,0,0,,,,,,,,,0,,,71,0
2880,note_on,7,0,0,,,,,,,,,0,,,70,80
2880,note_on,265,0,1,,,,,,,,,0,,,54,80
2993,note_on,113,0,0,,,,,,,,,0,,,70,0
3000,note_on,7,0,0,,,,,,,,,0,,,71,80
3107,note_on,227,0,1,,,,,,,,,0,,,54,0
3113,note_on,113,0,0,,,,,,,,,0,,,71,0
3120,note_on,13,0,1,,,,,,,,,0,,,50,80
3120,note_on,7,0,0,,,,,,,,,0,,,71,80
3175,note_on,55,0,0,,,,,,,,,0,,,71,0
3179,note_on,4,0,0,,,,,,,,,0,,,73,80
3234,note_on,55,0,0,,,,,,,,,0,,,73,0
3239,note_on,5,0,0,,,,,,,,,0,,,71,80
3294,note_on,55,0,0,,,,,,,,,0,,,71,0
3300,note_on,6,0,0,,,,,,,,,0,,,73,80
3347,note_on,227,0,1,,,,,,,,,0,,,50,0
3355,note_on,55,0,0,,,,,,,,,0,,,73,0
3359,note_on,4,0,0,,,,,,,,,0,,,71,80
3360,note_on,13,0,1,,,,,,,,,0,,,47,80
3414,note_on,55,0,0,,,,,,,,,0,,,71,0
3419,note_on,5,0,0,,,,,,,,,0,,,73,80
3474,note_on,55,0,0,,,,,,,,,0,,,73,0
3480,note_on,6,0,0,,,,,,,,,0,,,70,80
3536,note_on,56,0,0,,,,,,,,,0,,,70,0
3540,note_on,4,0,0,,,,,,,,,0,,,71,80
3587,note_on,227,0,1,,,,,,,,,0,,,47,0
