tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,port,note,velocity
0,control_change,0,0,0,,,,,,,121,0,0,,,,
0,time_signature,0,1,0,3,8,24,8,,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,,
0,program_change,0,0,0,,,,,,,,,0,0,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,55,80
0,note_on,0,0,0,,,,,,,,,0,,,79,80
0,midi_port,0,1,1,,,,,,,,,,,0,,
0,midi_port,0,1,0,,,,,,,,,,,0,,
0,key_signature,0,1,1,,,,,G,,,,,,,,
0,key_signature,0,1,0,,,,,G,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,0,,,,,,,7,99,0,,,,
0,control_change,0,0,0,,,,,,,101,0,0,,,,
0,control_change,0,0,0,,,,,,,101,127,0,,,,
0,control_change,0,0,0,,,,,,,100,127,0,,,,
0,control_change,0,0,0,,,,,,,10,64,0,,,,
0,control_change,0,0,0,,,,,,,91,0,0,,,,
0,control_change,0,0,0,,,,,,,6,12,0,,,,
0,control_change,0,0,0,,,,,,,93,0,0,,,,
0,control_change,0,0,0,,,,,,,100,0,0,,,,
227,note_on,227,0,0,,,,,,,,,0,,,79,0
227,note_on,227,0,1,,,,,,,,,0,,,55,0
240,note_on,13,0,1,,,,,,,,,0,,,59,80
240,note_on,13,0,0,,,,,,,,,0,,,74,80
695,note_on,455,0,0,,,,,,,,,0,,,74,0
695,note_on,455,0,1,,,,,,,,,0,,,59,0
720,note_on,25,0,1,,,,,,,,,0,,,60,80
720,note_on,25,0,0,,,,,,,,,0,,,76,80
890,note_on,170,0,0,,,,,,,,,0,,,76,0
900,note_on,10,0,0,,,,,,,,,0,,,78,80
956,note_on,56,0,0,,,,,,,,,0,,,78,0
960,note_on,4,0,0,,,,,,,,,0,,,79,80
1175,note_on,455,0,1,,,,,,,,,0,,,60,0
1187,note_on,227,0,0,,,,,,,,,0,,,79,0
1200,note_on,13,0,0,,,,,,,,,0,,,74,80
1200,note_on,25,0,1,,,,,,,,,0,,,59,80
1427,note_on,227,0,0,,,,,,,,,0,,,74,0
1427,note_on,227,0,1,,,,,,,,,0,,,59,0
1440,note_on,13,0,0,,,,,,,,,0,,,67,80
1440,note_on,13,0,1,,,,,,,,,0,,,52,80
1667,note_on,227,0,1,,,,,,,,,0,,,52,0
1667,note_on,227,0,0,,,,,,,,,0,,,67,0
1680,note_on,13,0,0,,,,,,,,,0,,,69,80
1680,note_on,13,0,1,,,,,,,,,0,,,54,80
1907,note_on,227,0,1,,,,,,,,,0,,,54,0
1920,note_on,13,0,1,,,,,,,,,0,,,50,80
2021,note_on,341,0,0,,,,,,,,,0,,,69,0
2040,note_on,19,0,0,,,,,,,,,0,,,71,80
2096,note_on,56,0,0,,,,,,,,,0,,,71,0
2100,note_on,4,0,0,,,,,,,,,0,,,72,80
2147,note_on,227,0,1,,,,,,,,,0,,,50,0
2156,note_on,56,0,0,,,,,,,,,0,,,72,0
2160,note_on,4,0,0,,,,,,,,,0,,,71,80
2160,note_on,13,0,1,,,,,,,,,0,,,55,80
2387,note_on,227,0,0,,,,,,,,,0,,,71,0
2387,note_on,227,0,1,,,,,,,,,0,,,55,0
2400,note_on,13,0,0,,,,,,,,,0,,,69,80
2400,note_on,13,0,1,,,,,,,,,0,,,48,80
2513,note_on,113,0,0,,,,,,,,,0,,,69,0
2520,note_on,7,0,0,,,,,,,,,0,,,67,80
2627,note_on,227,0,1,,,,,,,,,0,,,48,0
2633,note_on,113,0,0,,,,,,,,,0,,,67,0
2640,note_on,13,0,1,,,,,,,,,0,,,50,80
2640,note_on,7,0,0,,,,,,,,,0,,,66,80
2867,note_on,227,0,1,,,,,,,,,0,,,50,0
2867,note_on,227,0,0,,,,,,,,,0,,,66,0
2880,note_on,13,0,0,,,,,,,,,0,,,74,80
2880,note_on,13,0,1,,,,,,,,,0,,,47,80
2993,note_on,113,0,0,,,,,,,,,0,,,74,0
3000,note_on,7,0,0,,,,,,,,,0,,,67,80
3107,note_on,227,0,1,,,,,,,,,0,,,47,0
3113,note_on,113,0,0,,,,,,,,,0,,,67,0
3120,note_on,13,0,1,,,,,,,,,0,,,48,80
3120,note_on,7,0,0,,,,,,,,,0,,,66,80
3233,note_on,113,0,0,,,,,,,,,0,,,66,0
3240,note_on,7,0,0,,,,,,,,,0,,,67,80
3296,note_on,56,0,0,,,,,,,,,0,,,67,0
3300,note_on,4,0,0,,,,,,,,,0,,,69,80
3347,note_on,227,0,1,,,,,,,,,0,,,48,0
3356,note_on,56,0,0,,,,,,,,,0,,,69,0
3360,note_on,13,0,1,,,,,,,,,0,,,50,80
3360,note_on,4,0,0,,,,,,,,,0,,,62,80
3587,note_on,227,0,1,,,,,,,,,0,,,50,0
3587,note_on,227,0,0,,,,,,,,,0,,,62,0
3600,note_on,13,0,0,,,,,,,,,0,,,74,80
3600,note_on,13,0,1,,,,,,,,,0,,,47,80
3713,note_on,113,0,0,,,,,,,,,0,,,74,0
3720,note_on,7,0,0,,,,,,,,,0,,,67,80
3827,note_on,227,0,1,,,,,,,,,0,,,47,0
3833,note_on,113,0,0,,,,,,,,,0,,,67,0
3840,note_on,7,0,0,,,,,,,,,0,,,66,80
3840,note_on,13,0,1,,,,,,,,,0,,,48,80
3953,note_on,113,0,0,,,,,,,,,0,,,66,0
3960,note_on,7,0,0,,,,,,,,,0,,,67,80
4016,note_on,56,0,0,,,,,,,,,0,,,67,0
4020,note_on,4,0,0,,,,,,,,,0,,,69,80
4067,note_on,227,0,1,,,,,,,,,0,,,48,0
4076,note_on,56,0,0,,,,,,,,,0,,,69,0
4080,note_on,13,0,1,,,,,,,,,0,,,50,80
4080,note_on,4,0,0,,,,,,,,,0,,,62,80
4307,note_on,227,0,1,,,,,,,,,0,,,50,0
4307,note_on,227,0,0,,,,,,,,,0,,,62,0
4320,note_on,13,0,1,,,,,,,,,0,,,47,80
4320,note_on,13,0,0,,,,,,,,,0,,,79,80
4547,note_on,227,0,1,,,,,,,,,0,,,47,0
4547,note_on,227,0,0,,,,,,,,,0,,,79,0
4560,note_on,13,0,1,,,,,,,,,0,,,59,80
4560,note_on,13,0,0,,,,,,,,,0,,,74,80
5015,note_on,455,0,0,,,,,,,,,0,,,74,0
5015,note_on,455,0,1,,,,,,,,,0,,,59,0
5040,note_on,25,0,0,,,,,,,,,0,,,76,80
