tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,port,note,velocity
0,control_change,0,0,0,,,,,,,121,0,0,,,,
0,time_signature,0,1,0,3,8,24,8,,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,,
0,program_change,0,0,0,,,,,,,,,0,0,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,62,80
0,note_on,0,0,0,,,,,,,,,0,,,81,80
0,midi_port,0,1,1,,,,,,,,,,,0,,
0,midi_port,0,1,0,,,,,,,,,,,0,,
0,key_signature,0,1,1,,,,,D,,,,,,,,
0,key_signature,0,1,0,,,,,D,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,0,,,,,,,93,0,0,,,,
0,control_change,0,0,0,,,,,,,91,0,0,,,,
0,control_change,0,0,0,,,,,,,10,64,0,,,,
0,control_change,0,0,0,,,,,,,7,99,0,,,,
0,control_change,0,0,0,,,,,,,101,127,0,,,,
0,control_change,0,0,0,,,,,,,100,0,0,,,,
0,control_change,0,0,0,,,,,,,101,0,0,,,,
0,control_change,0,0,0,,,,,,,6,12,0,,,,
0,control_change,0,0,0,,,,,,,100,127,0,,,,
227,note_on,227,0,0,,,,,,,,,0,,,81,0
227,note_on,227,0,1,,,,,,,,,0,,,62,0
240,note_on,13,0,0,,,,,,,,,0,,,79,80
240,note_on,13,0,1,,,,,,,,,0,,,50,80
353,note_on,113,0,0,,,,,,,,,0,,,79,0
360,note_on,7,0,0,,,,,,,,,0,,,78,80
467,note_on,227,0,1,,,,,,,,,0,,,50,0
473,note_on,113,0,0,,,,,,,,,0,,,78,0
480,note_on,7,0,0,,,,,,,,,0,,,76,80
593,note_on,113,0,0,,,,,,,,,0,,,76,0
600,note_on,7,0,0,,,,,,,,,0,,,74,80
713,note_on,113,0,0,,,,,,,,,0,,,74,0
720,note_on,7,0,0,,,,,,,,,0,,,76,80
720,note_on,253,0,1,,,,,,,,,0,,,61,80
947,note_on,227,0,1,,,,,,,,,0,,,61,0
947,note_on,227,0,0,,,,,,,,,0,,,76,0
960,note_on,13,0,1,,,,,,,,,0,,,49,80
960,note_on,13,0,0,,,,,,,,,0,,,69,80
1187,note_on,227,0,0,,,,,,,,,0,,,69,0
1187,note_on,227,0,1,,,,,,,,,0,,,49,0
1440,note_on,253,0,1,,,,,,,,,0,,,62,80
1440,note_on,253,0,0,,,,,,,,,0,,,78,80
1667,note_on,227,0,0,,,,,,,,,0,,,78,0
1667,note_on,227,0,1,,,,,,,,,0,,,62,0
1680,note_on,13,0,0,,,,,,,,,0,,,79,80
1680,note_on,13,0,1,,,,,,,,,0,,,64,80
1907,note_on,227,0,0,,,,,,,,,0,,,79,0
1907,note_on,227,0,1,,,,,,,,,0,,,64,0
1920,note_on,13,0,0,,,,,,,,,0,,,78,80
1920,note_on,13,0,1,,,,,,,,,0,,,62,80
2147,note_on,227,0,1,,,,,,,,,0,,,62,0
2147,note_on,227,0,0,,,,,,,,,0,,,78,0
2160,note_on,13,0,1,,,,,,,,,0,,,57,80
2160,note_on,13,0,0,,,,,,,,,0,,,78,80
2387,note_on,227,0,1,,,,,,,,,0,,,57,0
2387,note_on,227,0,0,,,,,,,,,0,,,78,0
2400,note_on,13,0,0,,,,,,,,,0,,,76,80
2400,note_on,13,0,1,,,,,,,,,0,,,45,80
2627,note_on,227,0,0,,,,,,,,,0,,,76,0
2627,note_on,227,0,1,,,,,,,,,0,,,45,0
2880,note_on,253,0,0,,,,,,,,,0,,,78,80
2880,note_on,253,0,1,,,,,,,,,0,,,50,80
3107,note_on,227,0,0,,,,,,,,,0,,,78,0
3107,note_on,227,0,1,,,,,,,,,0,,,50,0
3120,note_on,13,0,1,,,,,,,,,0,,,54,80
3120,note_on,13,0,0,,,,,,,,,0,,,81,80
3347,note_on,227,0,1,,,,,,,,,0,,,54,0
3575,note_on,455,0,0,,,,,,,,,0,,,81,0
3600,note_on,253,0,1,,,,,,,,,0,,,47,80
3600,note_on,25,0,0,,,,,,,,,0,,,81,80
3827,note_on,227,0,1,,,,,,,,,0,,,47,0
3827,note_on,227,0,0,,,,,,,,,0,,,81,0
3840,note_on,13,0,1,,,,,,,,,0,,,52,80
3840,note_on,13,0,0,,,,,,,,,0,,,79,80
4067,note_on,227,0,1,,,,,,,,,0,,,52,0
4295,note_on,455,0,0,,,,,,,,,0,,,79,0
4320,note_on,253,0,1,,,,,,,,,0,,,49,80
4320,note_on,25,0,0,,,,,,,,,0,,,69,80
4547,note_on,227,0,0,,,,,,,,,0,,,69,0
4547,note_on,227,0,1,,,,,,,,,0,,,49,0
4560,note_on,13,0,1,,,,,,,,,0,,,45,80
4560,note_on,13,0,0,,,,,,,,,0,,,79,80
4787,note_on,227,0,1,,,,,,,,,0,,,45,0
5015,note_on,455,0,0,,,,,,,,,0,,,79,0
5040,note_on,253,0,1,,,,,,,,,0,,,50,80
5040,note_on,25,0,0,,,,,,,,,0,,,79,80
5267,note_on,227,0,0,,,,,,,,,0,,,79,0
5267,note_on,227,0,1,,,,,,,,,0,,,50,0
5280,note_on,13,0,1,,,,,,,,,0,,,54,80
5280,note_on,13,0,0,,,,,,,,,0,,,78,80
5507,note_on,227,0,1,,,,,,,,,0,,,54,0
5507,note_on,227,0,0,,,,,,,,,0,,,78,0
5520,note_on,13,0,1,,,,,,,,,0,,,57,80
5747,note_on,227,0,1,,,,,,,,,0,,,57,0
5760,note_on,13,0,1,,,,,,,,,0,,,54,80
5760,note_on,253,0,0,,,,,,,,,0,,,86,80
5873,note_on,113,0,0,,,,,,,,,0,,,86,0
5880,note_on,7,0,0,,,,,,,,,0,,,85,80
5987,note_on,227,0,1,,,,,,,,,0,,,54,0
5993,note_on,113,0,0,,,,,,,,,0,,,85,0
6000,note_on,7,0,0,,,,,,,,,0,,,83,80
6000,note_on,13,0,1,,,,,,,,,0,,,50,80
6113,note_on,113,0,0,,,,,,,,,0,,,83,0
6120,note_on,7,0,0,,,,,,,,,0,,,81,80
6227,note_on,227,0,1,,,,,,,,,0,,,50,0
6233,note_on,113,0,0,,,,,,,,,0,,,81,0
6240,note_on,7,0,0,,,,,,,,,0,,,80,80
6353,note_on,113,0,0,,,,,,,,,0,,,80,0
6360,note_on,7,0,0,,,,,,,,,0,,,78,80
6473,note_on,113,0,0,,,,,,,,,0,,,78,0
6480,note_on,253,0,1,,,,,,,,,0,,,56,80
6480,note_on,7,0,0,,,,,,,,,0,,,76,80
