tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,port,note,velocity
0,control_change,0,0,0,,,,,,,121,0,0,,,,
0,time_signature,0,1,0,3,8,24,8,,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,,
0,program_change,0,0,0,,,,,,,,,0,0,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,43,80
0,note_on,0,0,0,,,,,,,,,0,,,71,80
0,midi_port,0,1,1,,,,,,,,,,,0,,
0,midi_port,0,1,0,,,,,,,,,,,0,,
0,key_signature,0,1,1,,,,,G,,,,,,,,
0,key_signature,0,1,0,,,,,G,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,0,,,,,,,6,12,0,,,,
0,control_change,0,0,0,,,,,,,100,127,0,,,,
0,control_change,0,0,0,,,,,,,93,0,0,,,,
0,control_change,0,0,0,,,,,,,101,0,0,,,,
0,control_change,0,0,0,,,,,,,100,0,0,,,,
0,control_change,0,0,0,,,,,,,91,0,0,,,,
0,control_change,0,0,0,,,,,,,10,64,0,,,,
0,control_change,0,0,0,,,,,,,7,99,0,,,,
0,control_change,0,0,0,,,,,,,101,127,0,,,,
227,note_on,227,0,1,,,,,,,,,0,,,43,0
240,note_on,13,0,1,,,,,,,,,0,,,47,80
455,note_on,455,0,0,,,,,,,,,0,,,71,0
467,note_on,227,0,1,,,,,,,,,0,,,47,0
480,note_on,13,0,1,,,,,,,,,0,,,43,80
707,note_on,227,0,1,,,,,,,,,0,,,43,0
720,note_on,13,0,1,,,,,,,,,0,,,50,80
720,note_on,265,0,0,,,,,,,,,0,,,69,80
833,note_on,113,0,0,,,,,,,,,0,,,69,0
840,note_on,7,0,0,,,,,,,,,0,,,72,80
947,note_on,227,0,1,,,,,,,,,0,,,50,0
953,note_on,113,0,0,,,,,,,,,0,,,72,0
960,note_on,7,0,0,,,,,,,,,0,,,71,80
960,note_on,13,0,1,,,,,,,,,0,,,47,80
1073,note_on,113,0,0,,,,,,,,,0,,,71,0
1080,note_on,7,0,0,,,,,,,,,0,,,69,80
1187,note_on,227,0,1,,,,,,,,,0,,,47,0
1193,note_on,113,0,0,,,,,,,,,0,,,69,0
1200,note_on,7,0,0,,,,,,,,,0,,,67,80
1200,note_on,13,0,1,,,,,,,,,0,,,52,80
1427,note_on,227,0,1,,,,,,,,,0,,,52,0
1427,note_on,227,0,0,,,,,,,,,0,,,67,0
1440,note_on,13,0,1,,,,,,,,,0,,,48,80
1440,note_on,13,0,0,,,,,,,,,0,,,72,80
1667,note_on,227,0,1,,,,,,,,,0,,,48,0
1667,note_on,227,0,0,,,,,,,,,0,,,72,0
1680,note_on,13,0,1,,,,,,,,,0,,,50,80
1680,note_on,13,0,0,,,,,,,,,0,,,69,80
1735,note_on,55,0,0,,,,,,,,,0,,,69,0
1739,note_on,4,0,0,,,,,,,,,0,,,71,80
1794,note_on,55,0,0,,,,,,,,,0,,,71,0
1799,note_on,5,0,0,,,,,,,,,0,,,69,80
1854,note_on,55,0,0,,,,,,,,,0,,,69,0
1860,note_on,6,0,0,,,,,,,,,0,,,71,80
1907,note_on,227,0,1,,,,,,,,,0,,,50,0
1915,note_on,55,0,0,,,,,,,,,0,,,71,0
1919,note_on,4,0,0,,,,,,,,,0,,,69,80
1920,note_on,13,0,1,,,,,,,,,0,,,38,80
1974,note_on,55,0,0,,,,,,,,,0,,,69,0
1979,note_on,5,0,0,,,,,,,,,0,,,71,80
2034,note_on,55,0,0,,,,,,,,,0,,,71,0
2040,note_on,6,0,0,,,,,,,,,0,,,67,80
2096,note_on,56,0,0,,,,,,,,,0,,,67,0
2100,note_on,4,0,0,,,,,,,,,0,,,69,80
2147,note_on,227,0,1,,,,,,,,,0,,,38,0
2156,note_on,56,0,0,,,,,,,,,0,,,69,0
2160,note_on,4,0,0,,,,,,,,,0,,,71,80
2160,note_on,13,0,1,,,,,,,,,0,,,43,80
2615,note_on,455,0,1,,,,,,,,,0,,,43,0
2615,note_on,455,0,0,,,,,,,,,0,,,71,0
2880,note_on,265,0,0,,,,,,,,,0,,,76,80
2880,note_on,265,0,1,,,,,,,,,0,,,60,80
3107,note_on,227,0,0,,,,,,,,,0,,,76,0
3107,note_on,227,0,1,,,,,,,,,0,,,60,0
3120,note_on,13,0,1,,,,,,,,,0,,,57,80
3120,note_on,13,0,0,,,,,,,,,0,,,72,80
3175,note_on,55,0,0,,,,,,,,,0,,,72,0
3179,note_on,4,0,0,,,,,,,,,0,,,74,80
3234,note_on,55,0,0,,,,,,,,,0,,,74,0
3239,note_on,5,0,0,,,,,,,,,0,,,72,80
3294,note_on,55,0,0,,,,,,,,,0,,,72,0
3300,note_on,6,0,0,,,,,,,,,0,,,74,80
3347,note_on,227,0,1,,,,,,,,,0,,,57,0
3355,note_on,55,0,0,,,,,,,,,0,,,74,0
3359,note_on,4,0,0,,,,,,,,,0,,,72,80
3414,note_on,55,0,0,,,,,,,,,0,,,72,0
3419,note_on,5,0,0,,,,,,,,,0,,,74,80
3474,note_on,55,0,0,,,,,,,,,0,,,74,0
3480,note_on,6,0,0,,,,,,,,,0,,,71,80
3536,note_on,56,0,0,,,,,,,,,0,,,71,0
3540,note_on,4,0,0,,,,,,,,,0,,,72,80
3596,note_on,56,0,0,,,,,,,,,0,,,72,0
3600,note_on,4,0,0,,,,,,,,,0,,,79,80
3600,note_on,253,0,1,,,,,,,,,0,,,59,80
3827,note_on,227,0,0,,,,,,,,,0,,,79,0
3827,note_on,227,0,1,,,,,,,,,0,,,59,0
3840,note_on,13,0,1,,,,,,,,,0,,,54,80
3840,note_on,13,0,0,,,,,,,,,0,,,78,80
3953,note_on,113,0,0,,,,,,,,,0,,,78,0
3960,note_on,7,0,0,,,,,,,,,0,,,76,80
4067,note_on,227,0,1,,,,,,,,,0,,,54,0
4073,note_on,113,0,0,,,,,,,,,0,,,76,0
4080,note_on,7,0,0,,,,,,,,,0,,,74,80
4193,note_on,113,0,0,,,,,,,,,0,,,74,0
4200,note_on,7,0,0,,,,,,,,,0,,,72,80
4313,note_on,113,0,0,,,,,,,,,0,,,72,0
4320,note_on,253,0,1,,,,,,,,,0,,,55,80
4320,note_on,7,0,0,,,,,,,,,0,,,71,80
4433,note_on,113,0,0,,,,,,,,,0,,,71,0
4440,note_on,7,0,0,,,,,,,,,0,,,74,80
4547,note_on,227,0,1,,,,,,,,,0,,,55,0
