tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,port,note,velocity
0,control_change,0,0,0,,,,,,,121,0,0,,,,
0,time_signature,0,1,0,3,8,24,8,,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,,
0,program_change,0,0,0,,,,,,,,,0,0,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,55,80
0,note_on,0,0,0,,,,,,,,,0,,,70,80
0,midi_port,0,1,1,,,,,,,,,,,0,,
0,midi_port,0,1,0,,,,,,,,,,,0,,
0,key_signature,0,1,1,,,,,Bb,,,,,,,,
0,key_signature,0,1,0,,,,,Bb,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,0,,,,,,,100,127,0,,,,
0,control_change,0,0,0,,,,,,,93,0,0,,,,
0,control_change,0,0,0,,,,,,,100,0,0,,,,
0,control_change,0,0,0,,,,,,,91,0,0,,,,
0,control_change,0,0,0,,,,,,,10,64,0,,,,
0,control_change,0,0,0,,,,,,,7,99,0,,,,
0,control_change,0,0,0,,,,,,,101,0,0,,,,
0,control_change,0,0,0,,,,,,,101,127,0,,,,
0,control_change,0,0,0,,,,,,,6,12,0,,,,
170,note_on,170,0,0,,,,,,,,,0,,,70,0
180,note_on,10,0,0,,,,,,,,,0,,,72,80
227,note_on,227,0,1,,,,,,,,,0,,,55,0
236,note_on,56,0,0,,,,,,,,,0,,,72,0
240,note_on,4,0,0,,,,,,,,,0,,,74,80
240,note_on,13,0,1,,,,,,,,,0,,,54,80
467,note_on,227,0,0,,,,,,,,,0,,,74,0
467,note_on,227,0,1,,,,,,,,,0,,,54,0
480,note_on,13,0,1,,,,,,,,,0,,,50,80
480,note_on,13,0,0,,,,,,,,,0,,,72,80
707,note_on,227,0,1,,,,,,,,,0,,,50,0
707,note_on,227,0,0,,,,,,,,,0,,,72,0
720,note_on,13,0,0,,,,,,,,,0,,,70,80
720,note_on,13,0,1,,,,,,,,,0,,,55,80
833,note_on,113,0,0,,,,,,,,,0,,,70,0
840,note_on,7,0,0,,,,,,,,,0,,,67,80
953,note_on,113,0,0,,,,,,,,,0,,,67,0
960,note_on,7,0,0,,,,,,,,,0,,,69,80
1073,note_on,113,0,0,,,,,,,,,0,,,69,0
1080,note_on,7,0,0,,,,,,,,,0,,,66,80
1175,note_on,455,0,1,,,,,,,,,0,,,55,0
1193,note_on,113,0,0,,,,,,,,,0,,,66,0
1200,note_on,7,0,0,,,,,,,,,0,,,67,80
1427,note_on,227,0,0,,,,,,,,,0,,,67,0
1440,note_on,13,0,0,,,,,,,,,0,,,72,80
1440,note_on,265,0,1,,,,,,,,,0,,,51,80
1610,note_on,170,0,0,,,,,,,,,0,,,72,0
1620,note_on,10,0,0,,,,,,,,,0,,,74,80
1667,note_on,227,0,1,,,,,,,,,0,,,51,0
1676,note_on,56,0,0,,,,,,,,,0,,,74,0
1680,note_on,13,0,1,,,,,,,,,0,,,48,80
1680,note_on,4,0,0,,,,,,,,,0,,,75,80
1907,note_on,227,0,0,,,,,,,,,0,,,75,0
1907,note_on,227,0,1,,,,,,,,,0,,,48,0
1920,note_on,13,0,1,,,,,,,,,0,,,46,80
1920,note_on,13,0,0,,,,,,,,,0,,,72,80
2147,note_on,227,0,0,,,,,,,,,0,,,72,0
2147,note_on,227,0,1,,,,,,,,,0,,,46,0
2160,note_on,13,0,1,,,,,,,,,0,,,53,80
2160,note_on,13,0,0,,,,,,,,,0,,,72,80
2273,note_on,113,0,0,,,,,,,,,0,,,72,0
2280,note_on,7,0,0,,,,,,,,,0,,,69,80
2393,note_on,113,0,0,,,,,,,,,0,,,69,0
2400,note_on,7,0,0,,,,,,,,,0,,,70,80
2513,note_on,113,0,0,,,,,,,,,0,,,70,0
2520,note_on,7,0,0,,,,,,,,,0,,,67,80
2615,note_on,455,0,1,,,,,,,,,0,,,53,0
2633,note_on,113,0,0,,,,,,,,,0,,,67,0
2640,note_on,7,0,0,,,,,,,,,0,,,69,80
2640,note_on,25,0,1,,,,,,,,,0,,,51,80
2867,note_on,227,0,0,,,,,,,,,0,,,69,0
2867,note_on,227,0,1,,,,,,,,,0,,,51,0
2880,note_on,13,0,1,,,,,,,,,0,,,50,80
2880,note_on,13,0,0,,,,,,,,,0,,,74,80
3050,note_on,170,0,0,,,,,,,,,0,,,74,0
3060,note_on,10,0,0,,,,,,,,,0,,,75,80
3107,note_on,227,0,1,,,,,,,,,0,,,50,0
3116,note_on,56,0,0,,,,,,,,,0,,,75,0
3120,note_on,4,0,0,,,,,,,,,0,,,77,80
3120,note_on,13,0,1,,,,,,,,,0,,,58,80
3347,note_on,227,0,0,,,,,,,,,0,,,77,0
3347,note_on,227,0,1,,,,,,,,,0,,,58,0
3360,note_on,13,0,0,,,,,,,,,0,,,75,80
3360,note_on,13,0,1,,,,,,,,,0,,,48,80
3587,note_on,227,0,0,,,,,,,,,0,,,75,0
3587,note_on,227,0,1,,,,,,,,,0,,,48,0
3600,note_on,13,0,1,,,,,,,,,0,,,46,80
3600,note_on,13,0,0,,,,,,,,,0,,,74,80
3713,note_on,113,0,0,,,,,,,,,0,,,74,0
3720,note_on,7,0,0,,,,,,,,,0,,,70,80
3827,note_on,227,0,1,,,,,,,,,0,,,46,0
3833,note_on,113,0,0,,,,,,,,,0,,,70,0
3840,note_on,13,0,1,,,,,,,,,0,,,53,80
3840,note_on,7,0,0,,,,,,,,,0,,,72,80
3953,note_on,113,0,0,,,,,,,,,0,,,72,0
3960,note_on,7,0,0,,,,,,,,,0,,,69,80
4067,note_on,227,0,1,,,,,,,,,0,,,53,0
4073,note_on,113,0,0,,,,,,,,,0,,,69,0
4080,note_on,13,0,1,,,,,,,,,0,,,55,80
4080,note_on,7,0,0,,,,,,,,,0,,,70,80
4193,note_on,113,0,0,,,,,,,,,0,,,70,0
4200,note_on,7,0,0,,,,,,,,,0,,,65,80
4307,note_on,227,0,1,,,,,,,,,0,,,55,0
4313,note_on,113,0,0,,,,,,,,,0,,,65,0
4320,note_on,7,0,0,,,,,,,,,0,,,67,80
4320,note_on,13,0,1,,,,,,,,,0,,,51,80
4433,note_on,113,0,0,,,,,,,,,0,,,67,0
4440,note_on,7,0,0,,,,,,,,,0,,,75,80
4547,note_on,227,0,1,,,,,,,,,0,,,51,0
4553,note_on,113,0,0,,,,,,,,,0,,,75,0
4560,note_on,7,0,0,,,,,,,,,0,,,74,80
